"Player";"Position";"Team"
"Dreessen, Joel";"TE";"DEN"
"Ducasse, Vladimir";"OL";"NYJ"
"Dumervil, Elvis";"LB";"BAL"
"Dunbar, Jo-Lonn";"LB";"STL"
"Dunbar, Lance";"RB";"DAL"
"Dunlap, Carlos";"DL";"CIN"
"Dunlap, King";"OL";"SDG"
"Dunn, Reggie";"WR";"PIT"
"Durand, Ryan";"OL";"K.C"
"Durant, Justin";"LB";"DAL"
"Durham, Kris";"WR";"DET"
"Dwyer, Jonathan";"RB";"PIT"
"Dye, Tony";"DB";"CIN"
"Dysert, Zac";"QB";"DEN"
"Easley, Marcus";"WR";"BUF"
"Ebert, Jeremy";"WR";"JAC"
"Ebner, Nate";"DB";"NWE"
"Eckerson, Hutch";"OL";"BUF"
"Edds, A.J.";"LB";"NWE"
"Edelman, Julian";"WR";"NWE"
"Edwards, Armanti";"WR";"CAR"
"Edwards, Braylon";"WR";"NYJ"
"Edwards, Dwan";"DL";"CAR"
"Edwards, Kip";"DB";"BUF"
"Edwards, Lavar";"DL";"TEN"
"Edwards, Mike";"WR";"CLE"
"Edwards, Mike";"DB";"NYJ"
"Edwards, Pat";"WR";"DET"
"Egboh, Pannel";"DL";"JAC"
"Egnew, Michael";"TE";"MIA"
"Eifert, Tyler";"TE";"CIN"
"Elam, Matt";"DB";"BAL"
"Eldridge, Brody";"TE";"CHI"
"Elkins, Alex";"LB";"DET"
"Ellerbe, Dannell";"LB";"MIA"
"Ellington, Andre";"RB";"ARI"
"Elliott, Kevin";"WR";"BUF"
"Ellis, Dominique";"DB";"BUF"
"Ellis, Kenrick";"DL";"NYJ"
"Ellison, Rhett";"TE";"MIN"
"Elmore, Ricky";"LB";"WAS"
"Embernate, Nik";"OL";"PIT"
"English, Larry";"LB";"SDG"
"Ertz, Zach";"TE";"PHI"
"Escobar, Gavin";"TE";"DAL"
"Eskridge, De'Leon";"RB";"JAC"
"Eubanks, Darius";"DB";"MIN"
"Evans, DeQuin";"DL";"CIN"
"Evans, Fred";"DL";"MIN"
"Evans, Jahri";"OL";"NOR"
"Evans, Josh";"DB";"JAC"
"Evans, Rashad";"WR";"ATL"
"Ewing, Bradie";"RB";"ATL"
"Fairley, Nick";"DL";"DET"
"Fanaika, Paul";"OL";"ARI"
"Fangupo, Hebron";"DL";"PIT"
"Farrell, Mike";"OL";"PIT"
"Farwell, Heath";"LB";"SEA"
"Fasano, Anthony";"TE";"K.C"
"Faulk, Chris";"OL";"CLE"
"Fauria, Joseph";"TE";"DET"
"Fayson, Jarred";"WR";"NOR"
"Feely, Jay";"K";"ARI"
"Felder, Bobby";"DB";"MIN"
"Fells, Daniel";"TE";"NWE"
"Fells, Darren";"TE";"SEA"
"Felton, Jerome";"RB";"MIN"
"Fenner, Chandler";"DB";"SEA"
"Ferguson, D'Brickashaw";"OL";"NYJ"
"Fiammetta, Tony";"RB";"CHI"
"Fields, Demetrius";"WR";"STL"
"Finau, Tevita";"DL";"NYJ"
"Finley, Jermichael";"TE";"GNB"
"Finnegan, Cortland";"DB";"STL"
"Fisher, Elvis";"OL";"NWE"
"Fisher, Eric";"OL";"K.C"
"Fitzgerald, Larry";"WR";"ARI"
"Fitzpatrick, Ryan";"QB";"TEN"
"Flacco, Joe";"QB";"BAL"
"Fleener, Coby";"TE";"IND"
"Fleming, Darius";"LB";"SFO"
"Fleming, Jamell";"DB";"ARI"
"Fletcher, Bradley";"DB";"PHI"
"Fletcher, Dane";"LB";"NWE"
"Fletcher, Donnie";"DB";"NYJ"
"Fletcher, London";"LB";"WAS"
"Florence, Drayton";"DB";"CAR"
"Flowers, Brandon";"DB";"K.C"
"Floyd, Malcom";"WR";"SDG"
"Floyd, Michael";"WR";"ARI"
"Floyd, Sharrif";"DL";"MIN"
"Fluellen, Andre";"DL";"DET"
"Fluker, D.J.";"OL";"SDG"
"Flynn, Matt";"QB";"OAK"
"Foketi, Manase";"OL";"DEN"
"Fokou, Moise";"LB";"TEN"
"Foles, Nick";"QB";"PHI"
"Folk, Nick";"K";"NYJ"
"Folkerts, Brian";"OL";"CAR"
"Foote, Larry";"LB";"PIT"
"Forbath, Kai";"K";"WAS"
"Ford, Brandon";"TE";"NWE"
"Ford, Chase";"TE";"MIN"
"Ford, Jacoby";"WR";"OAK"
"Ford, Michael";"RB";"CHI"
"Forsett, Justin";"RB";"JAC"
"Forston, Marcus";"DL";"NWE"
"Fort, L.J.";"LB";"CLE"
"Forte, Matt";"RB";"CHI"
"Foster, Arian";"RB";"HOU"
"Foster, Glenn";"DL";"NOR"
"Foster, Jason";"OL";"OAK"
"Foster, Mason";"LB";"TAM"
"Foster, Otha";"DB";"K.C"
"Foster, Ramon";"OL";"PIT"
"Fox, Jason";"OL";"DET"
"Fragel, Reid";"OL";"CIN"
"Frampton, Eric";"DB";"DAL"
"Francis, A.J.";"DL";"MIA"
"Francis, Justin";"DL";"NWE"
"Francois, Rob";"LB";"GNB"
"Franklin, Aubrayo";"DL";"IND"
"Franklin, Jerry";"LB";"CHI"
"Franklin, Johnathan";"RB";"GNB"
"Franklin, Orlando";"OL";"DEN"
"Franks, Dominique";"DB";"ATL"
"Frederick, Terrence";"DB";"NYG"
"Frederick, Travis";"OL";"DAL"
"Free, Doug";"OL";"DAL"
"Freeman, Dalton";"OL";"NYJ"
"Freeman, Jerrell";"LB";"IND"
"Freeman, Josh";"QB";"TAM"
"Freeney, Dwight";"LB";"SDG"
"Freeny, Jonathan";"LB";"MIA"
"Frey, Isaiah";"DB";"CHI"
"Frierson, Evan";"LB";"HOU"
"Fua, Sione";"DL";"CAR"
"Fuga, Romney";"DL";"DEN"
"Fugger, Tim";"DL";"ARI"
"Fuller, Corey";"WR";"DET"
"Fuller, Jeff";"WR";"MIA"
"Fulton, David";"DB";"GNB"
"Furstenburg, Matt";"TE";"BAL"
"Fusco, Brandon";"OL";"MIN"
"Gabbert, Blaine";"QB";"JAC"
"Gachkar, Andrew";"LB";"SDG"
"Gaines, Rogers";"OL";"BAL"
"Gaitor, Anthony";"DB";"TAM"
"Galette, Junior";"LB";"NOR"
"Gallarda, Tommy";"TE";"ATL"
"Ganaway, Terrance";"RB";"STL"
"Gandy, Dylan";"OL";"DET"
"Gano, Graham";"K";"CAR"
"Garay, Antonio";"DL";"NYJ"
"Garcon, Pierre";"WR";"WAS"
"Gardner, Andrew";"OL";"HOU"
"Garland, Ben";"DL";"DEN"
"Garner, Nate";"OL";"MIA"
"Garvin, Terence";"LB";"PIT"
"Garza, Roberto";"OL";"CHI"
"Gaskins, Kendall";"RB";"BUF"
"Gates, Antonio";"TE";"SDG"
"Gates, Clyde";"WR";"NYJ"
"Gatson, Gregory";"DB";"SDG"
"Gay, William";"DB";"PIT"
"Gaydosh, Linden";"DL";"CAR"
"Geathers, Clifton";"DL";"PHI"
"Geathers, Kwame";"DL";"SDG"
"Geathers, Robert";"DL";"CIN"
"Gerberry, Dan";"OL";"JAC"
"Gerhart, Garth";"OL";"GNB"
"Gerhart, Toby";"RB";"MIN"
"Gettis, Adam";"OL";"WAS"
"Gettis, David";"WR";"CAR"
"Ghee, Brandon";"DB";"CIN"
"Gholston, William";"DL";"TAM"
"Giacomini, Breno";"OL";"SEA"
"Gibson, Brandon";"WR";"MIA"
"Gibson, Gary";"DL";"TAM"
"Gibson, Mike";"OL";"ARI"
"Gibson, Thaddeus";"DL";"TEN"
"Gilberry, Wallace";"DL";"CIN"
"Gilbert, Jarron";"DL";"BUF"
"Gilbert, Marcus";"OL";"PIT"
"Gilchrist, Marcus";"DB";"SDG"
"Gilkey, Garrett";"OL";"CLE"
"Gill, Robert";"WR";"ARI"
"Gilleo, Trey";"OL";"NYJ"
"Gillett, Alex";"WR";"GNB"
"Gillislee, Mike";"RB";"MIA"
"Gilmore, Stephon";"DB";"BUF"
"Gilreath, David";"WR";"PIT"
"Ginn, Ted";"WR";"CAR"
"Giordano, Daniel";"LB";"ARI"
"Giordano, Matt";"DB";"STL"
"Gipson, Tashaun";"DB";"CLE"
"Givens, Chris";"WR";"NOR"
"Givens, Chris";"WR";"STL"
"Glaud, Ka'Lial";"LB";"TAM"
"Glenn, Cordy";"OL";"BUF"
"Glennon, Mike";"QB";"TAM"
"Goard, Tyrone";"WR";"CIN"
"Godfrey, Charles";"DB";"CAR"
"Goebel, Garrett";"DL";"STL"
"Goins, Theo";"OL";"ATL"
"Golden, Brittan";"WR";"CHI"
"Golden, Robert";"DB";"PIT"
"Goldson, Dashon";"DB";"TAM"
"Golic, Mike";"OL";"PIT"
"Golston, Kedric";"DL";"WAS"
"Gomes, DeJon";"DB";"WAS"
"Gonzalez, Tony";"TE";"ATL"
"Goode, Najee";"LB";"TAM"
"Gooden, Zaviar";"LB";"TEN"
"Goodin, Stephen";"OL";"NYG"
"Goodman, Malliciah";"DL";"ATL"
"Goodman, Richard";"WR";"SDG"
"Goodwin, Jonathan";"OL";"SFO"
"Goodwin, Marquise";"WR";"BUF"
"Gordon, Josh";"WR";"CLE"
"Gordon, Richard";"TE";"OAK"
"Gordy, Josh";"DB";"IND"
"Gore, Frank";"RB";"SFO"
"Gorrer, Danny";"DB";"TAM"
"Gostkowski, Stephen";"K";"NWE"
"Gottlieb, Alex";"TE";"ARI"
"Gould, Robbie";"K";"CHI"
"Gradkowski, Bruce";"QB";"PIT"
"Gradkowski, Gino";"OL";"BAL"
"Gragg, Chris";"TE";"BUF"
"Graham, Brandon";"DL";"PHI"
"Graham, Cameron";"TE";"STL"
"Graham, Corey";"DB";"BAL"
"Graham, Garrett";"TE";"HOU"
"Graham, Jimmy";"TE";"NOR"
"Graham, Ray";"RB";"HOU"
"Graham, Shayne";"K";"CLE"
"Graham, T.J.";"WR";"BUF"
"Gratz, Dwayne";"DB";"JAC"
"Gray, Cyrus";"RB";"K.C"
"Gray, Jonas";"RB";"MIA"
"Gray, MarQueis";"TE";"SFO"
"Greco, John";"OL";"CLE"
"Green, A.J.";"WR";"CIN"
"Green, Alex";"RB";"GNB"
"Green, Isaiah";"DB";"PIT"
"Green, Jared";"WR";"DAL"
"Green, Jeremiah";"LB";"JAC"
"Green, Jonte";"DB";"DET"
"Green, Justin";"DB";"NWE"
"Green, Ladarius";"TE";"SDG"
"Green, Marshay";"DB";"IND"
"Green, Tyronne";"OL";"NWE"
"Green, Virgil";"TE";"DEN"
"Green-Ellis, BenJarvus";"RB";"CIN"
"Greene, Khaseem";"LB";"CHI"
"Greene, Shonn";"RB";"TEN"
"Greenway, Chad";"LB";"MIN"
"Greenwood, Chris";"DB";"DET"
"Greenwood, Cory";"LB";"DET"
"Greer, Jabari";"DB";"NOR"
"Gregory, Steve";"DB";"NWE"
"Gresham, Jermaine";"TE";"CIN"
"Griffen, Everson";"DL";"MIN"
"Griffin III, Robert";"QB";"WAS"
"Griffin, John";"RB";"NYJ"
"Griffin, Michael";"DB";"TEN"
"Griffin, Robert";"OL";"IND"
"Griffin, Ryan";"TE";"HOU"
"Griffin, Ryan";"QB";"NOR"
"Griggs, J.D.";"DL";"JAC"
"Grimes, Brent";"DB";"MIA"
"Grimes, Jonathan";"RB";"JAC"
"Grimm, Cody";"DB";"TAM"
"Grissom, Cory";"DL";"NWE"
"Gronkowski, Chris";"RB";"SDG"
"Gronkowski, Dan";"TE";"CLE"
"Gronkowski, Rob";"TE";"NWE"
"Gross, Jordan";"OL";"CAR"
"Grossman, Rex";"QB";"WAS"
"Groves, Quentin";"LB";"CLE"
"Grubbs, Ben";"OL";"NOR"
"Guion, Letroy";"DL";"MIN"
"Gumbs, Jose";"DB";"WAS"
"Gunn, Harland";"OL";"ATL"
"Gurley, Tori";"WR";"CLE"
"Guy, Lawrence";"DL";"IND"
"Guy, Winston";"DB";"SEA"
"Haden, Joe";"DB";"CLE"
"Hagan, Derek";"WR";"TAM"
"Hagans, Cordian";"DL";"PIT"
"Hairston, Chris";"OL";"BUF"
"Hakim, Saalim";"WR";"NOR"
"Hali, Tamba";"LB";"K.C"
"Hall, Bryan";"DL";"BAL"
"Hall, Chad";"WR";"SFO"
"Hall, DeAngelo";"DB";"WAS"
"Hall, Leon";"DB";"CIN"
"Hall, Rashard";"DB";"STL"
"Hamilton, Adrian";"LB";"BAL"
"Hamilton, Cobi";"WR";"CIN"
"Hamilton, Dominique";"DL";"WAS"
"Hamilton, Jakar";"DB";"DAL"
"Hammond, Frankie";"WR";"K.C"
"Hampton, Jewel";"RB";"SFO"
"Hangartner, Geoff";"OL";"CAR"
"Hanie, Caleb";"QB";"BAL"
"Hankerson, Leonard";"WR";"WAS"
"Hankins, Johnathan";"DL";"NYG"
"Hanna, James";"TE";"DAL"
"Hanson, Joselio";"DB";"OAK"
"Haralson, Parys";"LB";"SFO"
"Harbor, Clay";"TE";"PHI"
"Hardesty, Montario";"RB";"CLE"
"Hardin, Brandon";"DB";"CHI"
"Hardman, Derek";"OL";"DET"
"Hardwick, Nick";"OL";"SDG"
"Hardy, Greg";"DL";"CAR"
"Hardy, Kevin";"WR";"NYG"
"Harewood, Ramon";"OL";"BAL"
"Harkey, Cory";"TE";"STL"
"Harmon, Duron";"DB";"NWE"
"Harnish, Chandler";"QB";"IND"
"Harper, Chris";"WR";"SEA"
"Harper, D.J.";"RB";"SFO"
"Harper, Eric";"LB";"OAK"
"Harper, Roman";"DB";"NOR"
"Harrell, Graham";"QB";"GNB"
"Harrell, Logan";"DL";"SDG"
"Harris, Brandon";"DB";"HOU"
"Harris, Bryce";"OL";"NOR"
"Harris, Chris";"DB";"DEN"
"Harris, DaJohn";"DL";"TEN"
"Harris, David";"LB";"NYJ"
"Harris, Demetrius";"TE";"K.C"
"Harris, DuJuan";"RB";"GNB"
"Harris, Dwayne";"WR";"DAL"
"Harris, Javon";"DB";"ARI"
"Harris, Jeremy";"DB";"JAC"
"Harris, Leroy";"OL";"DET"
"Harris, Michael";"OL";"SDG"
"Harris, Mike";"DB";"JAC"
"Harris, Ryan";"OL";"HOU"
"Harrison, Damon";"DL";"NYJ"
"Harrison, James";"LB";"CIN"
"Harrison, Mark";"WR";"NWE"
"Hartley, Garrett";"K";"NOR"
"Hartline, Brian";"WR";"MIA"
"Hartman, Tysyn";"DB";"K.C"
"Hartsock, Ben";"TE";"CAR"
"Harvey, Mario";"LB";"IND"
"Harvey, Travis";"WR";"TEN"
"Harvin, Percy";"WR";"SEA"
"Haslam, Kevin";"OL";"NWE"
"Hasselbeck, Matt";"QB";"IND"
"Hatcher, Jason";"DL";"DAL"
"Hauptmann, Caylin";"OL";"CLE"
"Hauschka, Steven";"K";"SEA"
"Havili, Stanley";"RB";"IND"
"Hawk, A.J.";"LB";"GNB"
"Hawkins, A.J.";"OL";"K.C"
"Hawkins, Andrew";"WR";"CIN"
"Hawkins, Charles";"WR";"ARI"
"Hawkins, Lavelle";"WR";"NWE"
"Hawkinson, Tanner";"OL";"CIN"
"Hawley, Joe";"OL";"ATL"
"Hawthorne, David";"LB";"NOR"
"Hawthorne, Terry";"DB";"PIT"
"Hayden, D.J.";"DB";"OAK"
"Hayden, Kelvin";"DB";"CHI"
"Hayden, Nick";"DL";"DAL"
"Hayes, Geno";"LB";"JAC"
"Hayes, William";"DL";"STL"
"Hayward, Adam";"LB";"TAM"
"Hayward, Casey";"DB";"GNB"
"Hazel, Paul";"DL";"JAC"
"Hazelton, Vidal";"WR";"NYJ"
"Heard, Kellen";"DL";"IND"
"Heath, Jeff";"DB";"DAL"
"Heath, T.J.";"DB";"BUF"
"Helfet, Cooper";"TE";"SEA"
"Helmick, Andrew";"WR";"STL"
"Helu, Roy";"RB";"WAS"
"Hemingway, Junior";"WR";"K.C"
"Henderson, Cam";"DL";"ATL"
"Henderson, Devery";"WR";"WAS"
"Henderson, Erin";"LB";"MIN"
"Henery, Alex";"K";"PHI"
"Henne, Chad";"QB";"JAC"
"Henry, Ricky";"OL";"NOR"
"Hepburn, Brandon";"LB";"DET"
"Herd, Greg";"WR";"SEA"
"Herman, Eric";"OL";"NYG"
"Hermann, Mike";"QB";"SDG"
"Herremans, Todd";"OL";"PHI"
"Herring, Will";"LB";"NOR"
"Herron, Dan";"RB";"CIN"
"Herzlich, Mark";"LB";"NYG"
"Hester, Aaron";"DB";"DEN"
"Hester, Devin";"WR";"CHI"
"Hester, Jacob";"RB";"DEN"
"Heyward, Cameron";"DL";"PIT"
"Heyward-Bey, Darrius";"WR";"IND"
"Hickman, Justin";"LB";"IND"
"Hicks, Akiem";"DL";"NOR"
"Hicks, Hayworth";"OL";"CAR"
"Higgins, Mike";"TE";"NOR"
"Highsmith, Alonzo";"LB";"MIA"
"Highsmith, Erik";"WR";"MIN"
"Hightower, Dont'a";"LB";"NWE"
"Hill, Jordan";"DL";"SEA"
"Hill, Josh";"DB";"ARI"
"Hill, Josh";"TE";"NOR"
"Hill, Michael";"RB";"SDG"
"Hill, Sammie Lee";"DL";"TEN"
"Hill, Shaun";"QB";"DET"
"Hill, Stephen";"WR";"NYJ"
"Hill, Will";"DB";"NYG"
"Hilliard, Corey";"OL";"DET"
"Hilliard, Lex";"RB";"NYJ"
"Hillis, Peyton";"RB";"TAM"
"Hillman, Ronnie";"RB";"DEN"
"Hilton, T.Y.";"WR";"IND"
"Hinds, David";"LB";"MIA"
"Hines, Quentin";"RB";"NWE"
"Hixon, Domenik";"WR";"CAR"
"Hixson, Nick";"DB";"CAR"
"Hodges, Gerald";"LB";"MIN"
"Hoese, Jon";"RB";"OAK"
"Hogan, Chris";"WR";"BUF"
"Hogue, Doug";"LB";"CAR"
"Holland, Joe";"LB";"TAM"
"Holliday, Trindon";"WR";"DEN"
"Holloman, DeVonte";"LB";"DAL"
"Holmes, Andre";"WR";"OAK"
"Holmes, Damien";"LB";"DEN"
"Holmes, Khaled";"OL";"IND"
"Holmes, Lamar";"OL";"ATL"
"Holmes, Santonio";"WR";"NYJ"
"Holmes, Tyler";"OL";"MIN"
"Holtz, Austin";"OL";"DET"
"Hood, Ziggy";"DL";"PIT"
"Hooey, Sean";"OL";"STL"
"Hoomanawanui, Michael";"TE";"NWE"
"Hope, Chris";"DB";"DET"
"Hopkins, DeAndre";"WR";"HOU"
"Hopkins, Dustin";"K";"BUF"
"Horn, Tyler";"OL";"HOU"
"Horne, Jeremy";"WR";"NYG"
"Horton, Wes";"DL";"CAR"
"Hosley, Jayron";"DB";"NYG"
"House, Davon";"DB";"GNB"
"Housler, Rob";"TE";"ARI"
"Houston, Chris";"DB";"DET"
"Houston, Justin";"LB";"K.C"
"Houston, Lamarr";"DL";"OAK"
"Howard, Austin";"OL";"NYJ"
"Howard, Jaye";"DL";"SEA"
"Howard, Travis";"DB";"HOU"
"Howell, Delano";"DB";"IND"
"Hoyer, Brian";"QB";"CLE"
"Hrapmann, Danny";"K";"PIT"
"Hubbard, Christopher";"OL";"PIT"
"Hudson, Rodney";"OL";"K.C"
"Huff, Michael";"DB";"BAL"
"Hughes, Brandon";"DB";"PHI"
"Hughes, Jerry";"LB";"BUF"
"Hughes, John";"DL";"CLE"
"Hughes, Kevin";"OL";"GNB"
"Hughes, Montori";"DL";"IND"
"Hull, Josh";"LB";"STL"
"Humber, Ramon";"LB";"NOR"
"Hunt, Margus";"DL";"CIN"
"Hunt, Phillip";"DL";"PHI"
"Hunter, David";"DL";"HOU"
"Hunter, Jason";"LB";"OAK"
"Hunter, Justin";"WR";"TEN"
"Hunter, Kendall";"RB";"SFO"
"Hunter, Omar";"DL";"PIT"
"Hurst, Demontre";"DB";"CHI"
"Hurt, Maurice";"OL";"WAS"
"Huynh, Neal";"DL";"ATL"
"Hyde, Micah";"DB";"GNB"
"Hynoski, Henry";"RB";"NYG"
"Idonije, Israel";"DL";"DET"
"Igbinosun, Ikponmwosa";"DL";"DAL"
"Igwenagu, Emil";"RB";"PHI"
"Ihedigbo, James";"DB";"BAL"
"Ihenacho, Duke";"DB";"DEN"
"Ijalana, Ben";"OL";"IND"
"Ikharo, Taulib";"WR";"CAR"
"Iloka, George";"DB";"CIN"
"Incognito, Richie";"OL";"MIA"
"Ingram, Mark";"RB";"NOR"
"Ingram, Melvin";"LB";"SDG"
"Irvin, Bruce";"DL";"SEA"
"Irvin, Corvey";"DL";"CHI"
"Irving, Nate";"LB";"DEN"
"Ishmael, Kemal";"DB";"ATL"
"Iupati, Mike";"OL";"SFO"
"Ivory, Chris";"RB";"NYJ"
"Jackson, Asa";"DB";"BAL"
"Jackson, Brandon";"RB";"CLE"
"Jackson, Buddy";"DB";"K.C"
"Jackson, D'Qwell";"LB";"CLE"
"Jackson, DeSean";"WR";"PHI"
"Jackson, Fred";"RB";"BUF"
"Jackson, Jerrell";"WR";"CHI"
"Jackson, Kareem";"DB";"HOU"
"Jackson, Lawrence";"DL";"MIN"
"Jackson, Malik";"DL";"DEN"
"Jackson, Marcus";"WR";"ATL"
"Jackson, Marquis";"DL";"MIN"
"Jackson, Rob";"LB";"WAS"
"Jackson, Steven";"RB";"ATL"
"Jackson, Tarvaris";"QB";"SEA"
"Jackson, Tyson";"DL";"K.C"
"Jackson, Vincent";"WR";"TAM"
"Jacobs, Ben";"LB";"CAR"
"Jacobs, Chuck";"WR";"SFO"
"James, Charles";"DB";"NYG"
"James, LaMichael";"RB";"SFO"
"James, Mike";"RB";"TAM"
"James, Robert";"LB";"ATL"
"Jamison, Jawan";"RB";"WAS"
"Jamison, Tim";"DL";"HOU"
"Jammer, Quentin";"DB";"DEN"
"Janikowski, Sebastian";"K";"OAK"
"Jarrett, Jaiquawn";"DB";"NYJ"
"Jasper, Michael";"OL";"NYG"
"Jean Francois, Ricky";"DL";"IND"
"Jean, Lestar";"WR";"HOU"
"Jean-Baptiste, Nicolas";"DL";"CLE"
"Jeanpierre, Lemuel";"OL";"SEA"
"Jefferson, A.J.";"DB";"MIN"
"Jefferson, D.C.";"TE";"ARI"
"Jefferson, Tony";"DB";"ARI"
"Jefferson, Willie";"LB";"HOU"
"Jeffery, Alshon";"WR";"CHI"
"Jenkins, A.J.";"WR";"SFO"
"Jenkins, Brandon";"LB";"WAS"
"Jenkins, Cullen";"DL";"NYG"
"Jenkins, Greg";"WR";"OAK"
"Jenkins, Janoris";"DB";"STL"
"Jenkins, Jarvis";"DL";"WAS"
"Jenkins, Jelani";"LB";"MIA"
"Jenkins, John";"DL";"NOR"
"Jenkins, Malcolm";"DB";"NOR"
"Jenkins, Michael";"WR";"NWE"
"Jenkins, Mike";"DB";"OAK"
"Jenkins, Tim";"QB";"STL"
"Jennings, Greg";"WR";"MIN"
"Jennings, M.D.";"DB";"GNB"
"Jennings, Rashad";"RB";"OAK"
"Jennings, Tim";"DB";"CHI"
"Jensen, Ryan";"OL";"BAL"
"Jerideau, Byron";"DL";"SDG"
"Jernigan, Jerrel";"WR";"NYG"
"Jerod-Eddie, Tony";"DL";"SFO"
"Jerry, John";"OL";"MIA"
"Jerry, Peria";"DL";"ATL"
"Joeckel, Luke";"OL";"JAC"
"Johnson, Andre";"WR";"HOU"
"Johnson, Antonio";"DL";"TEN"
"Johnson, Austin";"RB";"NOR"
"Johnson, Calvin";"WR";"DET"
"Johnson, Cam";"LB";"SFO"
"Johnson, Charles";"DL";"CAR"
"Johnson, Charles";"WR";"GNB"
"Johnson, Charlie";"OL";"MIN"
"Johnson, Chris";"DB";"BAL"
"Johnson, Chris";"RB";"TEN"
"Johnson, DJ";"DB";"DET"
"Johnson, Damaris";"WR";"PHI"
"Johnson, Darius";"WR";"ATL"
"Johnson, David";"TE";"PIT"
"Johnson, Delano";"LB";"HOU"
"Johnson, Dennis";"RB";"HOU"
"Johnson, Derrick";"LB";"K.C"
"Johnson, George";"DL";"MIN"
"Johnson, James-Michael";"LB";"CLE"
"Johnson, Jarret";"LB";"SDG"
"Johnson, Jeremiah";"RB";"DEN"
"Johnson, Jeron";"DB";"SEA"
"Johnson, Jerry";"WR";"TAM"
"Johnson, Josh";"QB";"CIN"
"Johnson, Josh";"DB";"SDG"
"Johnson, Keelan";"DB";"MIA"
"Johnson, Lane";"OL";"PHI"
"Johnson, Leonard";"DB";"TAM"
"Johnson, Matt";"DB";"DAL"
"Johnson, Michael";"DL";"CIN"
"Johnson, Mike";"OL";"ATL"
"Johnson, Nick";"WR";"STL"
"Johnson, Nico";"LB";"K.C"
"Johnson, Orhian";"DB";"HOU"
"Johnson, Oscar";"OL";"TEN"
"Johnson, Quinn";"RB";"TEN"
"Johnson, Rashad";"DB";"ARI"
"Johnson, Rishaw";"OL";"SEA"
"Johnson, Robert";"DB";"TEN"
"Johnson, Rufus";"LB";"NOR"
"Johnson, Shelton";"DB";"OAK"
"Johnson, Steven";"LB";"DEN"
"Johnson, Steve";"WR";"BUF"
"Johnson, T.J.";"OL";"CIN"
"Johnson, Terrence";"DB";"ATL"
"Johnson, Tom";"DL";"NOR"
"Johnson, Trumaine";"DB";"STL"
"Johnson, Tyrell";"DB";"DET"
"Johnson, Will";"RB";"PIT"
"Johnson-Webb, Jamaal";"OL";"ARI"
"Joiner, Brandon";"LB";"CIN"
"Jolly, Johnny";"DL";"GNB"
"Jones, Abry";"DL";"JAC"
"Jones, Adam";"DB";"CIN"
"Jones, Arthur";"DL";"BAL"
"Jones, Barrett";"OL";"STL"
"Jones, Ben";"OL";"HOU"
"Jones, Brad";"LB";"GNB"
"Jones, Brandon";"DB";"NWE"
"Jones, Chandler";"DL";"NWE"
"Jones, Chris";"DL";"HOU"
"Jones, Colin";"DB";"CAR"
"Jones, Datone";"DL";"GNB"
"Jones, Dominique";"TE";"IND"
"Jones, Don";"DB";"MIA"
"Jones, Edgar";"LB";"K.C"
"Jones, Felix";"RB";"PHI"
"Jones, Greg B.";"RB";"HOU"
"Jones, Greg K.";"LB";"TEN"
"Jones, Jacoby";"WR";"BAL"
"Jones, James";"WR";"GNB"
"Jones, Jarvis";"LB";"PIT"
"Jones, Jason";"DL";"DET"
"Jones, Johnny";"DL";"OAK"
"Jones, Julio";"WR";"ATL"
"Jones, Korey";"LB";"ARI"
"Jones, Landry";"QB";"PIT"
"Jones, Marcel";"OL";"NOR"
"Jones, Marvin";"WR";"CIN"
"Jones, Reshad";"DB";"MIA"
"Jones, Taiwan";"DB";"OAK"
"Jones, Terren";"OL";"ATL"
"Jones-Drew, Maurice";"RB";"JAC"
"Jordan, Akeem";"LB";"K.C"
"Jordan, Cameron";"DL";"NOR"
"Jordan, Dion";"DL";"MIA"
"Joseph, Davin";"OL";"TAM"
"Joseph, Johnathan";"DB";"HOU"
"Joseph, Linval";"DL";"NYG"
"Juszczyk, Kyle";"RB";"BAL"
"Kaddu, Josh";"LB";"MIA"
"Kaepernick, Colin";"QB";"SFO"
"Kafka, Mike";"QB";"JAC"
"Kalil, Matt";"OL";"MIN"
"Kalil, Ryan";"OL";"CAR"
"Kanneh, Abdul";"DB";"CLE"
"Karim, Deji";"RB";"HOU"
"Kasa, Nick";"TE";"OAK"
"Katz, Ryan";"QB";"DEN"
"Kaufman, Brandon";"WR";"BUF"
"Kaveinga, Uona";"LB";"DEN"
"Kearney, Vernon";"DB";"CLE"
"Kearse, Frank";"DL";"CAR"
"Kearse, Jermaine";"WR";"SEA"
"Keenum, Case";"QB";"HOU"
"Kehl, Bryan";"LB";"WAS"
"Keisel, Brett";"DL";"PIT"
"Keiser, Thomas";"LB";"SDG"
"Keith, Brandon";"OL";"MIN"
"Kelce, Jason";"OL";"PHI"
"Kelce, Travis";"TE";"K.C"
"Kelemete, Senio";"OL";"ARI"
"Keller, Dustin";"TE";"MIA"
"Kelley, Jeremy";"WR";"IND"
"Kelly, Colin";"OL";"K.C"
"Kelly, Dennis";"OL";"PHI"
"Kelly, Tommy";"DL";"NWE"
"Kendricks, Lance";"TE";"STL"
"Kendricks, Mychal";"LB";"PHI"
"Keo, Shiloh";"DB";"HOU"
"Kerley, Jeremy";"WR";"NYJ"
