"Player";"Position";"Team"
"Durant, Justin";"DB";"DAL"
"Durham, Kris";"WR";"DET"
"Duvernay-Tardif, Laurent";"OL";"K.C"
"Dwyer, Jonathan";"RB";"ARI"
"Dysert, Zac";"QB";"DEN"
"Ealy, Kony";"DL";"CAR"
"Easley, Dominique";"DL";"NWE"
"Easley, Marcus";"WR";"BUF"
"Ebner, Nate";"DB";"NWE"
"Ebron, Eric";"TE";"DET"
"Edds, A.J.";"DB";"NYJ"
"Edebali, Kasim";"DB";"NOR"
"Edelman, Julian";"WR";"NWE"
"Edwards, Armanti";"WR";"CHI"
"Edwards, Dwan";"DL";"CAR"
"Edwards, Kadeem";"OL";"TAM"
"Edwards, Lavar";"DL";"TEN"
"Edwards, Pat";"WR";"DET"
"Edwards, Tariq";"DB";"MIA"
"Edwards, Trent";"QB";"OAK"
"Egnew, Michael";"TE";"MIA"
"Eguae, Nosa";"DL";"ATL"
"Eifert, Tyler";"TE";"CIN"
"Elam, Matt";"DB";"BAL"
"Elkins, Chris";"OL";"PIT"
"Ellerbe, Dannell";"DB";"MIA"
"Ellington, Andre";"RB";"ARI"
"Ellington, Bruce";"WR";"SFO"
"Elliott, Jay";"DB";"GNB"
"Elliott, Kevin";"WR";"BUF"
"Ellis, Justin";"DL";"OAK"
"Ellis, Kenrick";"DL";"NYJ"
"Ellison, Rhett";"TE";"MIN"
"Enemkpali, IK";"DB";"NYJ"
"English, Larry";"DB";"SDG"
"Enunwa, Quincy";"WR";"NYJ"
"Epenesa, Seali'i";"DL";"NWE"
"Ertz, Zach";"TE";"PHI"
"Escobar, Gavin";"TE";"DAL"
"Estes, John";"OL";"ARI"
"Eubanks, Darius";"DB";"CLE"
"Evans, Fred";"DL";"MIN"
"Evans, Jahri";"OL";"NOR"
"Evans, Josh";"DB";"JAC"
"Evans, Mike";"WR";"TAM"
"Evans, Shaq";"WR";"NYJ"
"Ewing, Bradie";"RB";"JAC"
"Exum, Antone";"DB";"MIN"
"Faciane, Isame";"DL";"MIN"
"Fairley, Nick";"DL";"DET"
"Fales, David";"QB";"CHI"
"Fanaika, Paul";"OL";"ARI"
"Fangupo, Hebron";"DL";"PIT"
"Farrell, Dillon";"OL";"SFO"
"Farwell, Heath";"DB";"SEA"
"Fasano, Anthony";"TE";"K.C"
"Faulk, Chris";"OL";"CLE"
"Faulkner, Kory";"QB";"SFO"
"Fauria, Joseph";"TE";"DET"
"Fede, Terrence";"DL";"MIA"
"Feely, Jay";"K";"ARI"
"Feigt, Curtis";"OL";"CIN"
"Feiler, Matt";"OL";"HOU"
"Fells, Daniel";"TE";"NYG"
"Fells, Darren";"TE";"ARI"
"Felton, Jerome";"RB";"MIN"
"Fenner, Chandler";"DB";"SEA"
"Ferentz, James";"OL";"HOU"
"Ferguson, D'Brickashaw";"OL";"NYJ"
"Ferguson, Ego";"DL";"CHI"
"Fiammetta, Tony";"RB";"CHI"
"Fiedorowicz, C.J.";"TE";"HOU"
"Fields, Carlos";"DB";"OAK"
"Filimoeatu, Bojay";"DB";"OAK"
"Finau, Tevita";"DL";"NYJ"
"Finch, Roy";"RB";"NWE"
"Finkenberg, Evan";"OL";"MIA"
"Finnegan, Cortland";"DB";"MIA"
"Fisher, Eric";"OL";"K.C"
"Fitzgerald, Larry";"WR";"ARI"
"Fitzpatrick, Ryan";"QB";"HOU"
"Flacco, Joe";"QB";"BAL"
"Flacco, Mike";"TE";"SDG"
"Flanders, Timothy";"RB";"NOR"
"Fleener, Coby";"TE";"IND"
"Fleming, Cameron";"OL";"NWE"
"Fleming, Darius";"DB";"NWE"
"Fleming, Jamell";"DB";"JAC"
"Fletcher, Bradley";"DB";"PHI"
"Fletcher, Dane";"DB";"TAM"
"Flowers, Brandon";"DB";"SDG"
"Flowers, Marquis";"DB";"CIN"
"Floyd, Malcom";"WR";"SDG"
"Floyd, Michael";"WR";"ARI"
"Floyd, Sharrif";"DL";"MIN"
"Fluellen, Andre";"DL";"DET"
"Fluellen, David";"RB";"PHI"
"Fluker, D.J.";"OL";"SDG"
"Flynn, Matt";"QB";"GNB"
"Fogg, Kevin";"DB";"MIA"
"Foketi, Manase";"OL";"NOR"
"Fokou, Moise";"DB";"TEN"
"Foles, Nick";"QB";"PHI"
"Folk, Nick";"K";"NYJ"
"Folkerts, Brian";"OL";"CAR"
"Fonoti, Fou";"OL";"SFO"
"Foote, Larry";"DB";"ARI"
"Forbath, Kai";"K";"WAS"
"Ford, Chase";"TE";"MIN"
"Ford, Dee";"DB";"K.C"
"Ford, Gerald";"WR";"MIA"
"Ford, Jacoby";"WR";"NYJ"
"Ford, Michael";"RB";"CHI"
"Ford, Patrick";"OL";"NYJ"
"Forsett, Justin";"RB";"BAL"
"Forston, Marcus";"DL";"NWE"
"Fort, L.J.";"DB";"DEN"
"Forte, Matt";"RB";"CHI"
"Fortt, Khairi";"DB";"NOR"
"Foster, Arian";"RB";"HOU"
"Foster, Donte";"WR";"MIN"
"Foster, Glenn";"DL";"NOR"
"Foster, Jason";"OL";"TAM"
"Foster, Mason";"DB";"TAM"
"Foster, Ramon";"OL";"PIT"
"Foucault, David";"OL";"CAR"
"Fowler, Bennie";"WR";"DEN"
"Fox, Dan";"DB";"NYG"
"Fox, Jason";"OL";"MIA"
"Fragel, Reid";"OL";"CLE"
"France, Dan";"OL";"CIN"
"Francis, A.J.";"DL";"MIA"
"Franklin, Austin";"WR";"STL"
"Franklin, James";"QB";"DET"
"Franklin, Jerry";"DB";"CHI"
"Franklin, Orlando";"OL";"DEN"
"Franks, Dominique";"DB";"BAL"
"Frederick, Terrence";"DB";"NOR"
"Frederick, Travis";"OL";"DAL"
"Free, Doug";"OL";"DAL"
"Freeman, Dalton";"OL";"NYJ"
"Freeman, Devonta";"RB";"ATL"
"Freeman, Jerrell";"DB";"IND"
"Freeney, Dwight";"DB";"SDG"
"Freeny, Jonathan";"DB";"MIA"
"Freese, Nate";"K";"DET"
"Frey, Isaiah";"DB";"CHI"
"Fua, Sione";"DL";"DEN"
"Fugger, Tim";"DB";"NYJ"
"Fuller, Corey";"WR";"DET"
"Fuller, Kyle";"DB";"CHI"
"Fullington, John";"OL";"GNB"
"Fulton, Zach";"OL";"K.C"
"Furney, Andrew";"K";"NYJ"
"Furr, DeRon";"DB";"K.C"
"Fusco, Brandon";"OL";"MIN"
"Gabbert, Blaine";"QB";"SFO"
"Gabriel, Taylor";"WR";"CLE"
"Gachkar, Andrew";"DB";"SDG"
"Gaffney, Tyler";"RB";"CAR"
"Gaines, E.J.";"DB";"STL"
"Gaines, Jimmy";"DB";"BUF"
"Gaines, Phillip";"DB";"K.C"
"Gaines, Rogers";"OL";"NYG"
"Galette, Junior";"DB";"NOR"
"Gallon, Jeremy";"WR";"NWE"
"Gano, Graham";"K";"CAR"
"Garcon, Pierre";"WR";"WAS"
"Gardner, Andrew";"OL";"PHI"
"Gardner, Ben";"DL";"DAL"
"Garland, Ben";"OL";"DEN"
"Garner, Nate";"OL";"MIA"
"Garoppolo, Jimmy";"QB";"NWE"
"Garvin, Terence";"DB";"PIT"
"Gary, Shamiel";"DB";"NWE"
"Garza, Roberto";"OL";"CHI"
"Gaskins, Kendall";"RB";"NYG"
"Gaston, Bruce";"DL";"ARI"
"Gates, Antonio";"TE";"SDG"
"Gates, Clyde";"WR";"NYJ"
"Gay, William";"DB";"PIT"
"Gaydosh, Linden";"DL";"CAR"
"Gayle, James";"DL";"TEN"
"Geathers, Clifton";"DL";"WAS"
"Geathers, Kwame";"DL";"SDG"
"Geathers, Robert";"DL";"CIN"
"George, Jeremiah";"DB";"NYJ"
"Gerhart, Garth";"OL";"GNB"
"Gerhart, Toby";"RB";"JAC"
"Gettis, Adam";"OL";"WAS"
"Gettis, David";"WR";"TAM"
"Ghee, Brandon";"DB";"SDG"
"Gholston, William";"DL";"TAM"
"Giacomini, Breno";"OL";"NYJ"
"Gibson, Brandon";"WR";"MIA"
"Gilberry, Wallace";"DL";"CIN"
"Gilbert, David";"DB";"TEN"
"Gilbert, Garrett";"QB";"STL"
"Gilbert, Justin";"DB";"CLE"
"Gilbert, Marcus";"OL";"PIT"
"Gilchrist, Marcus";"DB";"SDG"
"Gilkey, Garrett";"OL";"CLE"
"Gillett, Alex";"WR";"GNB"
"Gilliam, Garry";"OL";"SEA"
"Gillislee, Mike";"RB";"MIA"
"Gillmore, Crockett";"TE";"BAL"
"Gilmore, Stephon";"DB";"BUF"
"Ginn, Ted";"WR";"ARI"
"Gipson, Tashaun";"DB";"CLE"
"Givens, Chris";"WR";"STL"
"Glanton, Adarius";"DB";"CAR"
"Glaud, Ka'Lial";"DB";"TAM"
"Glenn, Cordy";"OL";"BUF"
"Glennon, Mike";"QB";"TAM"
"Glover-Wright, Tay";"DB";"ATL"
"Godfrey, Charles";"DB";"CAR"
"Golden, Brittan";"WR";"ARI"
"Golden, Robert";"DB";"PIT"
"Goldson, Dashon";"DB";"TAM"
"Golston, Kedric";"DL";"WAS"
"Gomes, DeJon";"DB";"DET"
"Goode, Najee";"DB";"PHI"
"Gooden, Zaviar";"DB";"TEN"
"Goodman, Malliciah";"DL";"ATL"
"Goodson, Demetri";"DB";"GNB"
"Goodwin, C.J.";"WR";"PIT"
"Goodwin, Jonathan";"OL";"NOR"
"Goodwin, Marquise";"WR";"BUF"
"Gordon, Cameron";"DB";"NWE"
"Gordon, Josh";"WR";"CLE"
"Gordon, Richard";"TE";"K.C"
"Gordon, Thomas";"DB";"NYG"
"Gordy, Josh";"DB";"IND"
"Gore, Frank";"RB";"SFO"
"Gorrer, Danny";"DB";"TAM"
"Gostkowski, Stephen";"K";"NWE"
"Gottschalk, Ben";"OL";"K.C"
"Gould, Robbie";"K";"CHI"
"Gradkowski, Bruce";"QB";"PIT"
"Gradkowski, Gino";"OL";"BAL"
"Grady, Anthony";"DL";"NYJ"
"Graf, Kevin";"OL";"PHI"
"Gragg, Chris";"TE";"BUF"
"Graham, Brandon";"DB";"PHI"
"Graham, Corey";"DB";"BUF"
"Graham, Garrett";"TE";"HOU"
"Graham, Jimmy";"TE";"NOR"
"Graham, Parker";"OL";"BAL"
"Graham, Shayne";"K";"NOR"
"Graham, T.J.";"WR";"BUF"
"Grant, Ryan";"WR";"WAS"
"Gratz, Dwayne";"DB";"JAC"
"Gray, Carlos";"DL";"GNB"
"Gray, Cyrus";"RB";"K.C"
"Gray, Jonas";"RB";"NWE"
"Gray, MarQueis";"TE";"CLE"
"Greco, John";"OL";"CLE"
"Green-Ellis, BenJarvus";"RB";"CIN"
"Green, A.J.";"WR";"CIN"
"Green, Alex";"RB";"NYJ"
"Green, Isaiah";"DB";"PIT"
"Green, Jonte";"DB";"DET"
"Green, Justin";"DB";"NWE"
"Green, Ladarius";"TE";"SDG"
"Green, Tyronne";"OL";"DAL"
"Green, Virgil";"TE";"DEN"
"Greene, Kevin";"TE";"SFO"
"Greene, Khaseem";"DB";"CHI"
"Greene, Shonn";"RB";"TEN"
"Greenway, Chad";"DB";"MIN"
"Greenwood, Chris";"DB";"DET"
"Greenwood, Cory";"DB";"DET"
"Gresham, Jermaine";"TE";"CIN"
"Grice, Marion";"RB";"SDG"
"Griffen, Everson";"DL";"MIN"
"Griffin III, Robert";"QB";"WAS"
"Griffin, Michael";"DB";"TEN"
"Griffin, Ryan";"TE";"HOU"
"Griffin, Ryan";"QB";"NOR"
"Grimble, Xavier";"TE";"NYG"
"Grimes, Brent";"DB";"MIA"
"Grimes, Jonathan";"RB";"HOU"
"Gronkowski, Rob";"TE";"NWE"
"Groy, Ryan";"OL";"CHI"
"Grubbs, Ben";"OL";"NOR"
"Guion, Letroy";"DL";"GNB"
"Gunn, Harland";"OL";"ATL"
"Guy, Lawrence";"DL";"SDG"
"Guy, Winston";"DB";"JAC"
"Haden, Joe";"DB";"CLE"
"Hagan, Derek";"WR";"TEN"
"Hageman, Ra'Shede";"DL";"ATL"
"Hagens, Maurice";"RB";"ATL"
"Hagg, Eric";"DB";"DEN"
"Hairston, Chris";"OL";"BUF"
"Hakim, Saalim";"WR";"NYJ"
"Hal, Andre";"DB";"HOU"
"Halapio, Jon";"OL";"NWE"
"Hali, Tamba";"DB";"K.C"
"Hall, Alex";"DL";"CAR"
"Hall, DeAngelo";"DB";"WAS"
"Hall, Jordan";"RB";"PIT"
"Hall, Leon";"DB";"CIN"
"Hall, Matt";"OL";"MIN"
"Hamilton, Cobi";"WR";"CIN"
"Hamilton, Dominique";"DL";"K.C"
"Hamilton, Jakar";"DB";"DAL"
"Hamm, Je'Ron";"TE";"NOR"
"Hammond, Frankie";"WR";"K.C"
"Hampton, Jewel";"RB";"SFO"
"Hampton, Victor";"DB";"CIN"
"Hanie, Caleb";"QB";"DAL"
"Hankerson, Leonard";"WR";"WAS"
"Hankins, Johnathan";"DL";"NYG"
"Hanna, James";"TE";"DAL"
"Haralson, Parys";"DB";"NOR"
"Harbor, Clay";"TE";"JAC"
"Hardin, Brandon";"DB";"NYJ"
"Hardin, Greg";"WR";"DEN"
"Hardwick, Nick";"OL";"SDG"
"Hardy, Andre";"TE";"ARI"
"Hardy, Greg";"DL";"CAR"
"Harkey, Cory";"TE";"STL"
"Harlan, Deantre";"DL";"STL"
"Harley, Jajuan";"DB";"BUF"
"Harmon, Duron";"DB";"NWE"
"Harnish, Chandler";"QB";"IND"
"Harper, Chris";"WR";"GNB"
"Harper, Roman";"DB";"CAR"
"Harris, Brandon";"DB";"HOU"
"Harris, Bryce";"OL";"NOR"
"Harris, Chris";"DB";"DEN"
"Harris, David";"DB";"NYJ"
"Harris, Demetrius";"TE";"K.C"
"Harris, DuJuan";"RB";"GNB"
"Harris, Dwayne";"WR";"DAL"
"Harris, Jeremy";"DB";"JAC"
"Harris, Jerrell";"DB";"DEN"
"Harris, Jordan";"WR";"STL"
"Harris, Marcus";"WR";"NYG"
"Harris, Michael";"OL";"SDG"
"Harris, Mike";"DB";"JAC"
"Harris, Randall";"OL";"CLE"
"Harris, Shelby";"DL";"OAK"
"Harrison, Damon";"DL";"NYJ"
"Harrison, Jonotthan";"OL";"IND"
"Harrison, Mark";"WR";"K.C"
"Hart, Taylor";"DL";"PHI"
"Hartline, Brian";"WR";"MIA"
"Harvey, Mario";"RB";"IND"
"Harvey, Travis";"WR";"NYG"
"Harvin, Percy";"WR";"SEA"
"Hasselbeck, Matt";"QB";"IND"
"Hatcher, Jason";"DL";"WAS"
"Hatfield, Micah";"WR";"SDG"
"Hauptmann, Caylin";"OL";"SEA"
"Hauschka, Steven";"K";"SEA"
"Havili, Stanley";"RB";"IND"
"Hawk, A.J.";"DB";"GNB"
"Hawkins, Andrew";"WR";"CLE"
"Hawkins, Charles";"WR";"NOR"
"Hawkins, Donald";"OL";"PHI"
"Hawkins, Lavelle";"WR";"TAM"
"Hawkins, Travis";"DB";"NWE"
"Hawkinson, Tanner";"OL";"CIN"
"Hawley, Joe";"OL";"ATL"
"Hawthorne, David";"DB";"NOR"
"Hayden, D.J.";"DB";"OAK"
"Hayden, Kelvin";"DB";"CHI"
"Hayden, Nick";"DL";"DAL"
"Hayes, Geno";"DB";"JAC"
"Hayes, William";"DL";"STL"
"Hayward, Adam";"DB";"WAS"
"Hayward, Casey";"DB";"GNB"
"Hazel, Matt";"WR";"MIA"
"Hazel, Paul";"DB";"HOU"
"Heath, Jeff";"DB";"DAL"
"Heath, T.J.";"DB";"CLE"
"Heimuli, Ricky";"DL";"JAC"
"Helfet, Cooper";"TE";"SEA"
"Helu, Roy";"RB";"WAS"
"Hemer, Ethan";"DL";"PIT"
"Hemingway, Junior";"WR";"K.C"
"Henderson, Cam";"DL";"CLE"
"Henderson, Seantrel";"OL";"BUF"
"Henery, Alex";"K";"PHI"
"Henne, Chad";"QB";"JAC"
"Henry, Ricky";"OL";"K.C"
"Hepburn, Brandon";"DB";"DET"
"Herman, Eric";"OL";"NYG"
"Herndon, Javontee";"WR";"SDG"
"Herremans, Todd";"OL";"PHI"
"Herron, Dan";"RB";"IND"
"Herron, Robert";"WR";"TAM"
"Herzlich, Mark";"DB";"NYG"
"Hester, Devin";"WR";"ATL"
"Hewitt, Ryan";"TE";"CIN"
"Heyward-Bey, Darrius";"WR";"PIT"
"Heyward, Cameron";"DL";"PIT"
"Hickman, Gregory";"DL";"DET"
"Hicks, Akiem";"DL";"NOR"
"Highsmith, Alonzo";"DB";"K.C"
"Hightower, Dont'a";"DB";"NWE"
"Hill, Aaron";"DB";"STL"
"Hill, Jeremy";"RB";"CIN"
"Hill, Jordan";"DL";"SEA"
"Hill, Josh";"TE";"NOR"
"Hill, Michael";"RB";"GNB"
"Hill, Sammie Lee";"DL";"TEN"
"Hill, Shaun";"QB";"STL"
"Hill, Stephen";"WR";"NYJ"
"Hilliard, Corey";"OL";"DET"
"Hillis, Peyton";"RB";"NYG"
"Hillman, Ronnie";"RB";"DEN"
"Hilton, T.Y.";"WR";"IND"
"Hinds, David";"DB";"TEN"
"Hitchens, Anthony";"DB";"DAL"
"Hocker, Zach";"K";"WAS"
"Hodges, Gerald";"DB";"MIN"
"Hoffman, Cody";"WR";"WAS"
"Hogan, Chris";"WR";"BUF"
"Holley, Caleb";"WR";"BUF"
"Holliday, Trindon";"WR";"NYG"
"Holloman, DeVonte";"DB";"DAL"
"Holmes, Andre";"WR";"OAK"
"Holmes, Khaled";"OL";"IND"
"Holmes, Lamar";"OL";"ATL"
"Hood, Ziggy";"DL";"JAC"
"Hooey, Sean";"OL";"STL"
"Hoomanawanui, Michael";"TE";"NWE"
"Hoover, Tyler";"DL";"IND"
"Hopkins, DeAndre";"WR";"HOU"
"Hopkins, Derrick";"DL";"BAL"
"Hopkins, Dustin";"K";"BUF"
"Hopkins, Trey";"OL";"CIN"
"Horn, Tyler";"OL";"TEN"
"Horton, Julian";"WR";"TEN"
"Horton, Wes";"DL";"CAR"
"Hoskins, Gator";"TE";"MIA"
"Hosley, Jayron";"DB";"NYG"
"House, Davon";"DB";"GNB"
"Housler, Rob";"TE";"ARI"
"Houston, Justin";"DB";"K.C"
"Houston, Lamarr";"DL";"CHI"
"Houston, Stephen";"RB";"NWE"
"Howard, Austin";"OL";"OAK"
"Howard, Jaye";"DL";"K.C"
"Howard, Travis";"DB";"NYG"
"Howell, Delano";"DB";"IND"
"Hoyer, Brian";"QB";"CLE"
"Hrapmann, Danny";"K";"ARI"
"Hubbard, Adrian";"DB";"GNB"
"Hubbard, Christopher";"OL";"PIT"
"Hudson, Otis";"OL";"K.C"
"Hudson, Rodney";"OL";"K.C"
"Huff, Josh";"WR";"PHI"
"Huff, Marqueston";"DB";"TEN"
"Hughes, Jerry";"DL";"BUF"
"Hughes, John";"DL";"CLE"
"Hughes, Kevin";"OL";"CAR"
"Hughes, Kofi";"WR";"HOU"
"Hughes, Montori";"DL";"IND"
"Hughes, Robert";"RB";"ARI"
"Hull, Josh";"DB";"NWE"
"Hull, Steve";"WR";"NOR"
"Humber, Ramon";"DB";"NOR"
"Hunt, Margus";"DL";"CIN"
"Hunter, Justin";"WR";"TEN"
"Hunter, Kendall";"RB";"SFO"
"Hurns, Allen";"WR";"JAC"
"Hurst, Demontre";"DB";"CHI"
"Hurst, James";"OL";"BAL"
"Hurt, Maurice";"OL";"WAS"
"Hyde, Carlos";"RB";"SFO"
"Hyde, Micah";"DB";"GNB"
"Hyder, Kerry";"DL";"NYJ"
"Hynoski, Henry";"RB";"NYG"
"Igbinosun, Ikponmwosa";"DL";"BUF"
"Igwenagu, Emil";"TE";"PHI"
"Ihedigbo, James";"DB";"DET"
"Ihenacho, Duke";"DB";"DEN"
"Ijalana, Ben";"OL";"NYJ"
"Ikard, Gabe";"OL";"TEN"
"Iloka, George";"DB";"CIN"
"Ingram, Mark";"RB";"NOR"
"Ingram, Melvin";"DB";"SDG"
"Inman, Dontrelle";"WR";"SDG"
"Irvin, Bruce";"DB";"SEA"
"Irving, Nate";"DB";"DEN"
"Irwin, Bronson";"OL";"SEA"
"Ishmael, Kemal";"DB";"ATL"
"Isles, Nate";"OL";"SEA"
"Iupati, Mike";"OL";"SFO"
"Ivory, Chris";"RB";"NYJ"
"Jackson, Andrew";"DB";"IND"
"Jackson, Asa";"DB";"BAL"
"Jackson, Bennett";"DB";"NYG"
"Jackson, D'Qwell";"DB";"IND"
"Jackson, DeSean";"WR";"WAS"
"Jackson, Fred";"RB";"BUF"
"Jackson, Gabe";"OL";"OAK"
"Jackson, Jerrell";"WR";"K.C"
"Jackson, Justin";"DB";"DET"
"Jackson, Kameron";"DB";"IND"
"Jackson, Kareem";"DB";"HOU"
"Jackson, Malik";"DL";"DEN"
"Jackson, Rob";"DB";"WAS"
"Jackson, Steven";"RB";"ATL"
"Jackson, Tarvaris";"QB";"SEA"
"Jackson, Tim";"DL";"HOU"
"Jackson, Tyson";"DL";"ATL"
"Jackson, Vincent";"WR";"TAM"
"Jacobs, Ben";"DB";"CAR"
"Jacobs, Chuck";"WR";"SFO"
"Jacobs, Damien";"DL";"BUF"
"Jacobs, Nic";"TE";"NOR"
"Jacobs, Tramain";"DB";"BAL"
"James, Charles";"DB";"NYG"
"James, Ja'Wuan";"OL";"MIA"
"James, Kendall";"DB";"MIN"
"James, LaMichael";"RB";"SFO"
"James, Mike";"RB";"TAM"
"James, Waymon";"RB";"TEN"
"Jamison, Tim";"DL";"HOU"
"Janikowski, Sebastian";"K";"OAK"
"Janis, Jeff";"WR";"GNB"
"Jarrett, Jaiquawn";"DB";"NYJ"
"Jean Francois, Ricky";"DL";"IND"
"Jean-Baptiste, Stanley";"DB";"NOR"
"Jean, Lestar";"WR";"MIN"
"Jeanpierre, Lemuel";"OL";"SEA"
"Jeffcoat, Jackson";"DL";"SEA"
"Jefferson, A.J.";"DB";"SEA"
"Jefferson, D.C.";"TE";"CAR"
"Jefferson, Tony";"DB";"ARI"
"Jeffery, Alshon";"WR";"CHI"
"Jenkins, A.J.";"WR";"K.C"
"Jenkins, Brandon";"DB";"WAS"
"Jenkins, Cullen";"DL";"NYG"
"Jenkins, Greg";"WR";"OAK"
"Jenkins, Janoris";"DB";"STL"
"Jenkins, Jarvis";"DL";"WAS"
"Jenkins, Jelani";"DB";"MIA"
"Jenkins, John";"DL";"NOR"
"Jenkins, Malcolm";"DB";"PHI"
"Jenkins, Mike";"DB";"TAM"
"Jennings, Greg";"WR";"MIN"
"Jennings, M.D.";"DB";"CHI"
"Jennings, Rashad";"RB";"NYG"
"Jennings, Tim";"DB";"CHI"
"Jensen, Brock";"QB";"MIA"
"Jensen, Marcel";"TE";"JAC"
"Jensen, Ryan";"OL";"BAL"
"Jernigan, Jerrel";"WR";"NYG"
"Jernigan, Timmy";"DL";"BAL"
"Jerod-Eddie, Tony";"DL";"SFO"
"Jerry, John";"OL";"NYG"
"Jerry, Peria";"DL";"ATL"
"Joeckel, Luke";"OL";"JAC"
"John, Ulrick";"OL";"IND"
"Johnson-Webb, Jamaal";"OL";"NYG"
"Johnson, Andre";"WR";"HOU"
"Johnson, Anthony";"DL";"MIA"
"Johnson, Antonio";"DL";"TEN"
"Johnson, Austin";"RB";"NOR"
"Johnson, Ben";"DB";"K.C"
"Johnson, Bryan";"DL";"BUF"
"Johnson, Calvin";"WR";"DET"
"Johnson, Cam";"DB";"IND"
"Johnson, Charles";"DL";"CAR"
"Johnson, Charles";"WR";"CLE"
"Johnson, Charlie";"OL";"MIN"
"Johnson, Chris";"RB";"NYJ"
"Johnson, Damaris";"WR";"PHI"
"Johnson, Darius";"WR";"ATL"
"Johnson, Darryl";"OL";"SDG"
"Johnson, David";"TE";"SDG"
"Johnson, Dennis";"RB";"HOU"
"Johnson, Derrell";"DB";"MIA"
"Johnson, Derrick";"DB";"K.C"
"Johnson, Dontae";"DB";"SFO"
"Johnson, George";"DL";"DET"
"Johnson, James-Michael";"DB";"K.C"
"Johnson, Jarret";"DB";"SDG"
"Johnson, Jeremy";"WR";"NWE"
"Johnson, Jeron";"DB";"SEA"
"Johnson, Josh";"QB";"SFO"
"Johnson, Kamal";"DL";"MIA"
"Johnson, Keelan";"DB";"PHI"
"Johnson, Lane";"OL";"PHI"
"Johnson, Leonard";"DB";"TAM"
"Johnson, Matt";"DB";"DAL"
"Johnson, Michael";"DL";"TAM"
"Johnson, Mike";"OL";"ATL"
"Johnson, Nico";"DB";"K.C"
"Johnson, Orhian";"DB";"ARI"
"Johnson, Oscar";"OL";"CAR"
"Johnson, Randell";"DB";"BUF"
"Johnson, Rashad";"DB";"ARI"
"Johnson, Rishaw";"OL";"K.C"
"Johnson, Rufus";"DB";"NOR"
"Johnson, Shelton";"DB";"OAK"
"Johnson, Steve";"WR";"SFO"
"Johnson, Steven";"DB";"DEN"
"Johnson, Storm";"RB";"JAC"
"Johnson, T.J.";"OL";"CIN"
"Johnson, Tom";"DL";"MIN"
"Johnson, Trumaine";"DB";"STL"
"Johnson, Wesley";"OL";"PIT"
"Johnson, Will";"RB";"PIT"
"Joiner, Brandon";"DB";"CIN"
"Jones-Drew, Maurice";"RB";"OAK"
"Jones, Abry";"DL";"JAC"
"Jones, Adam";"DB";"CIN"
"Jones, Arthur";"DL";"IND"
"Jones, Barrett";"OL";"STL"
"Jones, Ben";"OL";"HOU"
"Jones, Brad";"DB";"GNB"
"Jones, Brandon";"DB";"K.C"
"Jones, Chandler";"WR";"CLE"
"Jones, Chandler";"DL";"NWE"
"Jones, Chris";"DL";"NWE"
"Jones, Christian";"DB";"CHI"
"Jones, Colin";"DB";"CAR"
"Jones, DaQuan";"DL";"TEN"
"Jones, Datone";"DL";"GNB"
"Jones, Don";"DB";"MIA"
"Jones, Howard";"DB";"PIT"
"Jones, Jacoby";"WR";"BAL"
"Jones, James";"WR";"OAK"
"Jones, Jarvis";"DB";"PIT"
"Jones, Jason";"DL";"DET"
"Jones, Julian";"WR";"ATL"
"Jones, Julio";"WR";"ATL"
"Jones, Justin";"TE";"NWE"
"Jones, Kadeem";"RB";"STL"
"Jones, Landry";"QB";"PIT"
"Jones, Marcel";"OL";"NOR"
"Jones, Marvin";"WR";"CIN"
"Jones, Reshad";"DB";"MIA"
"Jones, Seantavius";"WR";"NOR"
"Jones, T.J.";"WR";"DET"
"Jones, Taiwan";"DB";"OAK"
"Jones, Terren";"OL";"ATL"
"Jordan, Akeem";"DB";"WAS"
"Jordan, Cameron";"DL";"NOR"
"Jordan, Dion";"DL";"MIA"
"Jordan, Reggie";"TE";"JAC"
"Jorden, Kamar";"WR";"MIN"
"Joseph, Davin";"OL";"STL"
"Joseph, Johnathan";"DB";"HOU"
"Joseph, Linval";"DL";"MIN"
"Josey, Henry";"RB";"PHI"
"Joyner, Lamarcus";"DB";"STL"
"Junior, Jerome";"DB";"JAC"
"Justice, Winston";"OL";"DEN"
"Juszczyk, Kyle";"RB";"BAL"
"Kaddu, Josh";"DB";"PHI"
"Kaepernick, Colin";"QB";"SFO"
"Kafka, Mike";"QB";"TAM"
"Kalil, Matt";"OL";"MIN"
"Kalil, Ryan";"OL";"CAR"
"Kasa, Nick";"TE";"OAK"
"Kashama, Kalonji";"DL";"DET"
"Kay, Brendon";"QB";"PIT"
"Kearney, Vernon";"DB";"K.C"
"Kearse, Frank";"DL";"WAS"
"Kearse, Jermaine";"WR";"SEA"
"Keenum, Case";"QB";"HOU"
"Keiser, Thomas";"DB";"SDG"
"Kelce, Jason";"OL";"PHI"
"Kelce, Travis";"TE";"K.C"
"Kelemete, Senio";"OL";"NOR"
"Keliikipi, Wade";"DL";"PHI"
"Kelly, Dennis";"OL";"PHI"
"Kelly, Tommy";"DL";"NWE"
"Kendricks, Lance";"TE";"STL"
"Kendricks, Mychal";"DB";"PHI"
"Kennard, Devon";"DB";"NYG"
"Keo, Shiloh";"DB";"HOU"
"Kerin, Zac";"OL";"MIN"
"Kerley, Jeremy";"WR";"NYJ"
