"Player";"Position";"Team"
"Price, Taylor";"WR";"SEA"
"Prosch, Jay";"RB";"HOU"
"Pryor, Lonnie";"RB";"TAM"
"Pryor, Terrelle";"QB";"SEA"
"Quarless, Andrew";"TE";"GNB"
"Quick, Brian";"WR";"STL"
"Rainey, Bobby";"RB";"TAM"
"Rainey, Chris";"RB";"IND"
"Randle, Joseph";"RB";"DAL"
"Randle, Rueben";"WR";"NYG"
"Reaves, Darrin";"RB";"CAR"
"Redd, Silas";"RB";"WAS"
"Reece, Marcel";"RB";"OAK"
"Reed, David";"WR";"SFO"
"Reed, Jordan";"TE";"WAS"
"Reedy, Bernard";"WR";"ATL"
"Reese, Tevin";"WR";"SDG"
"Reisner, Allen";"TE";"MIN"
"Renfree, Sean";"QB";"ATL"
"Renner, Bryn";"QB";"DEN"
"Rettig, Chase";"QB";"GNB"
"Reynolds, Chase";"RB";"STL"
"Reynolds, Jaz";"WR";"TEN"
"Rice, Jerry";"WR";"WAS"
"Rice, Ray";"RB";"BAL"
"Rice, Sidney";"WR";"SEA"
"Richardson, Daryl";"RB";"NYJ"
"Richardson, Paul";"WR";"SEA"
"Richardson, Rico";"WR";"TEN"
"Richardson, Trent";"RB";"IND"
"Riddick, Theo";"RB";"DET"
"Ridley, Stevan";"RB";"NWE"
"Rivera, Mychal";"TE";"OAK"
"Rivers, Philip";"QB";"SDG"
"Roberson, Cordell";"WR";"BUF"
"Roberts, Andre";"WR";"WAS"
"Roberts, Seth";"WR";"OAK"
"Robinson, Adrien";"TE";"NYG"
"Robinson, Aldrick";"WR";"WAS"
"Robinson, Allen";"WR";"JAC"
"Robinson, Denard";"WR";"JAC"
"Robinson, Gerell";"TE";"DEN"
"Robinson, Khiry";"RB";"NOR"
"Robinson, Michael";"RB";"SEA"
"Robiskie, Brian";"WR";"TEN"
"Roby, Courtney";"WR";"ATL"
"Rodgers, Aaron";"QB";"GNB"
"Rodgers, Jacquizz";"RB";"ATL"
"Rodgers, Richard";"TE";"GNB"
"Rodriguez, Evan";"RB";"BUF"
"Roethlisberger, Ben";"QB";"PIT"
"Rogers, Da'Rick";"WR";"IND"
"Rogers, Jake";"K";"CLE"
"Romo, Tony";"QB";"DAL"
"Roosevelt, Naaman";"WR";"DET"
"Rosario, Dante";"TE";"CHI"
"Ross, Jeremy";"WR";"DET"
"Ross, Rashad";"WR";"WAS"
"Royal, Eddie";"WR";"SDG"
"Royster, Evan";"RB";"WAS"
"Rudolph, Kyle";"TE";"MIN"
"Ryan, Matt";"QB";"ATL"
"Salas, Greg";"WR";"NYJ"
"Sampson, Lanear";"WR";"PIT"
"Sanchez, Mark";"QB";"PHI"
"Sanders, Ace";"WR";"JAC"
"Sanders, Emmanuel";"WR";"DEN"
"Sankey, Bishop";"RB";"TEN"
"Santos, Cairo";"K";"K.C"
"Sanu, Mohamed";"WR";"CIN"
"Sanzenbacher, Dane";"WR";"CIN"
"Saunders, Jalen";"WR";"NYJ"
"Saunders, Weslye";"TE";"IND"
"Savage, Tom";"QB";"HOU"
"Schaub, Matt";"QB";"OAK"
"Schepler, Jason";"TE";"TEN"
"Schiltz, Adam";"TE";"TEN"
"Scobee, Josh";"K";"JAC"
"Scott, Matt";"QB";"CIN"
"Seastrunk, Lache";"RB";"WAS"
"Seferian-Jenkins, Austin";"TE";"TAM"
"Sharp, Quinn";"K";"CIN"
"Shaw, Connor";"QB";"CLE"
"Shaw, Kenny";"WR";"CLE"
"Sheets, Kory";"RB";"OAK"
"Shepard, Russell";"WR";"TAM"
"Sheppard, Gerrard";"WR";"BAL"
"Sherman, Anthony";"RB";"K.C"
"Sherman, Jamaine";"WR";"STL"
"Shorts, Cecil";"WR";"JAC"
"Shuler, Mickey";"TE";"ATL"
"Simms, Matt";"QB";"NYJ"
"Simonson, Scott";"TE";"OAK"
"Simpson, Jerome";"WR";"MIN"
"Sims, Charles";"RB";"TAM"
"Sims, Dion";"TE";"MIA"
"Slater, Matthew";"WR";"NWE"
"Slaughter, Nathan";"WR";"JAC"
"Small, Kiero";"RB";"SEA"
"Smelley, Brad";"RB";"HOU"
"Smith, Alex";"TE";"CIN"
"Smith, Alex";"QB";"K.C"
"Smith, Andre";"TE";"CLE"
"Smith, Antone";"RB";"ATL"
"Smith, Brad";"WR";"PHI"
"Smith, Geno";"QB";"NYJ"
"Smith, Jerome";"RB";"ATL"
"Smith, Kevin";"WR";"SEA"
"Smith, Lee";"TE";"BUF"
"Smith, Rodney";"WR";"MIN"
"Smith, Steve";"WR";"BAL"
"Smith, Torrey";"WR";"BAL"
"Snead, Willie";"WR";"CLE"
"Sorensen, Brad";"QB";"SDG"
"Spadola, Ryan";"WR";"MIA"
"Spaeth, Matt";"TE";"PIT"
"Spear, Carey";"K";"PHI"
"Spencer, Diontae";"WR";"STL"
"Spiller, C.J.";"RB";"BUF"
"Sproles, Darren";"RB";"PHI"
"Spurlock, Micheal";"WR";"CHI"
"Stacy, Zac";"RB";"STL"
"Stafford, Matthew";"QB";"DET"
"Stanton, Drew";"QB";"ARI"
"Stanzi, Ricky";"QB";"JAC"
"Starks, James";"RB";"GNB"
"Stevens, Craig";"TE";"TEN"
"Stewart, Jeremy";"RB";"OAK"
"Stewart, Jonathan";"RB";"CAR"
"Stills, Kenny";"WR";"NOR"
"Stocker, Luke";"TE";"TAM"
"Stoneburner, Jake";"TE";"GNB"
"Streater, Rod";"WR";"OAK"
"Street, Devin";"WR";"DAL"
"Streeter, Tommy";"WR";"TAM"
"Strozier, Derrick";"RB";"NOR"
"Sturgis, Caleb";"K";"MIA"
"Succop, Ryan";"K";"K.C"
"Sudfeld, Zach";"TE";"NYJ"
"Suisham, Shaun";"K";"PIT"
"Summers, Chris";"WR";"BUF"
"Summers, Frank";"RB";"BUF"
"Supernaw, Phillip";"TE";"BAL"
"Surgent, Darryl";"WR";"K.C"
"Swoope, Erik";"TE";"IND"
"Ta'ufo'ou, Will";"RB";"JAC"
"Taliaferro, Lorenzo";"RB";"BAL"
"Talley, Julian";"WR";"NYG"
"Tamme, Jacob";"TE";"DEN"
"Tannehill, Ryan";"QB";"MIA"
"Tanner, Andy";"WR";"NOR"
"Tanney, Alex";"QB";"TAM"
"Tate, Ben";"RB";"CLE"
"Tate, Brandon";"WR";"CIN"
"Tate, Golden";"WR";"DET"
"Tavecchio, Giorgio";"K";"DET"
"Taylor, Kerry";"WR";"JAC"
"Taylor, Ryan";"TE";"GNB"
"Taylor, Stepfan";"RB";"ARI"
"Taylor, Tyrod";"QB";"BAL"
"Thielen, Adam";"WR";"MIN"
"Thigpen, Damien";"RB";"ARI"
"Thigpen, Marcus";"RB";"MIA"
"Thomas, Daniel";"RB";"MIA"
"Thomas, De'Anthony";"RB";"K.C"
"Thomas, Demaryius";"WR";"DEN"
"Thomas, Eric";"WR";"IND"
"Thomas, Julius";"TE";"DEN"
"Thomas, Lamaar";"WR";"JAC"
"Thomas, Logan";"QB";"ARI"
"Thomas, Mike";"WR";"HOU"
"Thomas, Pierre";"RB";"NOR"
"Thompkins, Kenbrell";"WR";"NWE"
"Thompson, Chris";"RB";"WAS"
"Thompson, Deonte";"WR";"BAL"
"Thompson, Ian";"TE";"TAM"
"Thompson, Jordan";"TE";"DET"
"Thompson, Juwan";"RB";"DEN"
"Thompson, Taylor";"TE";"TEN"
"Thompson, Tramaine";"WR";"ATL"
"Tialavea, D.J.";"TE";"JAC"
"Tipton, Zurlon";"RB";"IND"
"Todman, Jordan";"RB";"JAC"
"Toilolo, Levine";"TE";"ATL"
"Tolbert, Mike";"RB";"CAR"
"Toliver, Terrence";"WR";"CHI"
"Tolzien, Scott";"QB";"GNB"
"Toon, Nick";"WR";"NOR"
"Toussaint, Fitzgerald";"RB";"BAL"
"Tucker, Justin";"K";"BAL"
"Tucker, Matthew";"RB";"PHI"
"Tuel, Jeff";"QB";"BUF"
"Tukuafu, Will";"RB";"SFO"
"Turbin, Robert";"RB";"SEA"
"Underwood, Tiquan";"WR";"CAR"
"Van Hooser, Wilson";"WR";"NWE"
"Vaughan, Dustin";"QB";"DAL"
"Vaughan, Josh";"RB";"ATL"
"Vaughn, Rahsaan";"WR";"OAK"
"Veltung, Justin";"WR";"STL"
"Vereen, Shane";"RB";"NWE"
"Vernon, Conner";"WR";"CLE"
"Vick, Michael";"QB";"NYJ"
"Vinatieri, Adam";"K";"IND"
"Walker, Delanie";"TE";"TEN"
"Walker, Derel";"WR";"TEN"
"Wallace, Mike";"WR";"MIA"
"Walsh, Blair";"K";"MIN"
"Walters, Bryan";"WR";"SEA"
"Ward, Eric";"WR";"TEN"
"Ware, Spencer";"RB";"SEA"
"Washington, Corey";"WR";"NYG"
"Washington, L'Damian";"WR";"DAL"
"Washington, Leon";"RB";"TEN"
"Washington, Nate";"WR";"TEN"
"Washington, Tony";"WR";"IND"
"Waters, Eric";"TE";"PIT"
"Watkins, Sammy";"WR";"BUF"
"Watson, Asa";"TE";"NWE"
"Watson, Benjamin";"TE";"NOR"
"Watts, Trey";"RB";"STL"
"Wayne, Reggie";"WR";"IND"
"Webb, Joe";"QB";"CAR"
"Weeden, Brandon";"QB";"DAL"
"Weems, Eric";"WR";"CHI"
"Welker, Wes";"WR";"DEN"
"Wenning, Keith";"QB";"BAL"
"West, Charcandrick";"RB";"K.C"
"West, Terrance";"RB";"CLE"
"Whalen, Griff";"WR";"IND"
"Whalen, Ryan";"WR";"CIN"
"Wheaton, Markus";"WR";"PIT"
"White, Cam";"RB";"IND"
"White, James";"RB";"NWE"
"White, Myles";"WR";"GNB"
"White, Roddy";"WR";"ATL"
"Whitehurst, Charlie";"QB";"TEN"
"Whitlock, Nikita";"RB";"CIN"
"Wiggins, Reese";"WR";"NWE"
"Wilder Jr., James";"RB";"CIN"
"Williams, Andre";"RB";"NYG"
"Williams, Brandon";"TE";"CAR"
"Williams, Chris";"WR";"CHI"
"Williams, D.J.";"TE";"NWE"
"Williams, Damian";"WR";"MIA"
"Williams, Damien";"RB";"MIA"
"Williams, DeAngelo";"RB";"CAR"
"Williams, Dominique";"RB";"MIN"
"Williams, Fred";"WR";"K.C"
"Williams, Isaiah";"WR";"TEN"
"Williams, Jerodis";"RB";"DEN"
"Williams, Karl";"RB";"OAK"
"Williams, Kerwynn";"RB";"SDG"
"Williams, Kyle";"WR";"K.C"
"Williams, LaQuan";"WR";"BAL"
"Williams, Mike";"WR";"BUF"
"Williams, Nick";"WR";"WAS"
"Williams, Ryan";"RB";"DAL"
"Williams, Stephen";"WR";"MIA"
"Williams, Teddy";"WR";"ARI"
"Williams, Terrance";"WR";"DAL"
"Willie, Mike";"WR";"BAL"
"Willson, Luke";"TE";"SEA"
"Wilson, Albert";"WR";"K.C"
"Wilson, Cody";"WR";"DET"
"Wilson, David";"RB";"NYG"
"Wilson, Greg";"WR";"DEN"
"Wilson, Marquess";"WR";"CHI"
"Wilson, Russell";"QB";"SEA"
"Wilson, Tyler";"QB";"TEN"
"Wingo, Ronnie";"RB";"BUF"
"Witten, Jason";"TE";"DAL"
"Wood, Cierre";"RB";"BAL"
"Woodhead, Danny";"RB";"SDG"
"Woods, Robert";"WR";"BUF"
"Wooten, Rantavious";"WR";"MIA"
"Wozniak, Brian";"TE";"ATL"
"Wright, James";"WR";"CIN"
"Wright, Jarius";"WR";"MIN"
"Wright, Kendall";"WR";"TEN"
"Wright, Timothy";"TE";"TAM"
"Wylie, Devon";"WR";"SFO"
"Yates, T.J.";"QB";"ATL"
"Young, Chad";"RB";"NYJ"
"Young, Darrel";"RB";"WAS"
"Zordich, Michael";"RB";"CAR"
"Zuerlein, Greg";"K";"STL"
"Cardinals, Arizona";"DEF";"ARI"
"Falcons, Atlanta";"DEF";"ATL"
"Ravens, Baltimore";"DEF";"BAL"
"Bills, Buffalo";"DEF";"BUF"
"Panthers, Carolina";"DEF";"CAR"
"Bears, Chicago";"DEF";"CHI"
"Bengals, Cincinnati";"DEF";"CIN"
"Browns, Cleveland";"DEF";"CLE"
"Cowboys, Dallas";"DEF";"DAL"
"Broncos, Denver";"DEF";"DEN"
"Lions, Detroit";"DEF";"DET"
"Packers, Green Bay";"DEF";"GNB"
"Texans, Houston";"DEF";"HOU"
"Colts, Indianapolis";"DEF";"IND"
"Jaguars, Jacksonville";"DEF";"JAC"
"Chiefs, Kansas City";"DEF";"K.C"
"Dolphins, Miami";"DEF";"MIA"
"Vikings, Minnesota";"DEF";"MIN"
"Patriots, New England";"DEF";"NWE"
"Saints, New Orleans";"DEF";"NOR"
"Giants, New York";"DEF";"NYG"
"Jets, New York";"DEF";"NYJ"
"Raiders, Oakland";"DEF";"OAK"
"Eagles, Philadelphia";"DEF";"PHI"
"Steelers, Pittsburgh";"DEF";"PIT"
"Chargers, San Diego";"DEF";"SDG"
"49ers, San Francisco";"DEF";"SFO"
"Seahawks, Seattle";"DEF";"SEA"
"Rams, St Louis";"DEF";"STL"
"Buccaneers, Tampa Bay";"DEF";"TAM"
"Titans, Tennessee";"DEF";"TEN"
"Redskins, Washington";"DEF";"WAS"
