"Player";"Position";"Team"
"Casey, James";"TE";"PHI"
"Cassel, Matt";"QB";"MIN"
"Caussin, Mike";"TE";"BUF"
"Celek, Brent";"TE";"PHI"
"Celek, Garrett";"TE";"SFO"
"Chandler, Scott";"TE";"BUF"
"Chapas, Shaun";"RB";"DET"
"Charles, Jamaal";"RB";"K.C"
"Charles, Orson";"TE";"CIN"
"Childers, Jamie";"TE";"NYG"
"Childs, Greg";"WR";"MIN"
"Choice, Tashard";"RB";"BUF"
"Clark, Arceto";"WR";"SEA"
"Clausen, Jimmy";"QB";"CAR"
"Clay, Charles";"RB";"MIA"
"Clemens, Kellen";"QB";"STL"
"Clement, Chase";"TE";"NYG"
"Clemons, Toney";"WR";"JAC"
"Cloherty, Colin";"TE";"ATL"
"Clutts, Tyler";"RB";"HOU"
"Coale, Danny";"WR";"DAL"
"Cobb, Randall";"WR";"GNB"
"Cochart, Colin";"TE";"DAL"
"Coffman, Chase";"TE";"ATL"
"Coleman, B.J.";"QB";"GNB"
"Coleman, Derrick";"RB";"SEA"
"Collins, Brandon";"WR";"NYG"
"Collins, Jasper";"WR";"MIA"
"Collins, Jed";"RB";"NOR"
"Collins, Joe";"WR";"NYJ"
"Colston, Marques";"WR";"NOR"
"Cone, Kevin";"WR";"ATL"
"Conner, John";"RB";"CIN"
"Cook, Jared";"TE";"STL"
"Cooper, Josh";"WR";"CLE"
"Cooper, Riley";"WR";"PHI"
"Copper, Terrance";"WR";"K.C"
"Corp, Aaron";"QB";"MIA"
"Cosby, DeMarco";"TE";"TEN"
"Cotchery, Jerricho";"WR";"PIT"
"Cotton, Ben";"TE";"SDG"
"Cousins, Kirk";"QB";"WAS"
"Cox, Michael";"RB";"NYG"
"Crabtree, Michael";"WR";"SFO"
"Crabtree, Tom";"TE";"TAM"
"Cribbs, Josh";"WR";"OAK"
"Criner, Juron";"WR";"OAK"
"Croom, Dominique";"WR";"CLE"
"Crosby, Mason";"K";"GNB"
"Crump, Terriun";"WR";"TAM"
"Cruse, Andy";"WR";"HOU"
"Cruz, Victor";"WR";"NYG"
"Cumberland, Jeff";"TE";"NYJ"
"Cundiff, Billy";"K";"NYJ"
"Cunningham, B.J.";"WR";"PHI"
"Cunningham, Benny";"RB";"STL"
"Cunningham, Justice";"TE";"IND"
"Cunningham, Sederrik";"WR";"GNB"
"Curry, Dominique";"WR";"CAR"
"Cutler, Jay";"QB";"CHI"
"Dalton, Andy";"QB";"CIN"
"Daniel, Chase";"QB";"K.C"
"Daniels, B.J.";"QB";"SFO"
"Daniels, Owen";"TE";"HOU"
"Davis, Austin";"QB";"STL"
"Davis, Dominique";"QB";"ATL"
"Davis, Drew";"WR";"ATL"
"Davis, Fred";"TE";"WAS"
"Davis, Kellen";"TE";"CLE"
"Davis, Knile";"RB";"K.C"
"Davis, Marcus";"WR";"NYJ"
"Davis, Tristan";"RB";"WAS"
"Davis, Vernon";"TE";"SFO"
"Dawson, Phil";"K";"SFO"
"Dawson, Skye";"WR";"WAS"
"DePalma, Dan";"WR";"SDG"
"Debniak, Alex";"RB";"SFO"
"Decker, Eric";"WR";"DEN"
"Develin, James";"RB";"NWE"
"Devlin, Pat";"QB";"MIA"
"DiMarco, Patrick";"RB";"ATL"
"Dickerson, Dorin";"WR";"BUF"
"Dickson, Ed";"TE";"BAL"
"Dillard, Jarett";"WR";"ARI"
"Dimke, Derek";"K";"TAM"
"Dixon, Anthony";"RB";"SFO"
"Dixon, Dennis";"QB";"PHI"
"Dobbs, Demarcus";"TE";"SFO"
"Dobson, Aaron";"WR";"NWE"
"Doege, Seth";"QB";"ATL"
"Donnell, Larry";"TE";"NYG"
"Dorsey, Kevin";"WR";"GNB"
"Doss, Tandon";"WR";"BAL"
"Douglas, David";"WR";"TAM"
"Douglas, Harry";"WR";"ATL"
"Doyle, Jack";"TE";"TEN"
"Draughn, Shaun";"RB";"K.C"
"Dray, Jim";"TE";"ARI"
"Dreessen, Joel";"TE";"DEN"
"Dunbar, Lance";"RB";"DAL"
"Dunn, Reggie";"WR";"PIT"
"Durham, Kris";"WR";"DET"
"Dwyer, Jonathan";"RB";"PIT"
"Dysert, Zac";"QB";"DEN"
"Easley, Marcus";"WR";"BUF"
"Ebert, Jeremy";"WR";"JAC"
"Edelman, Julian";"WR";"NWE"
"Edwards, Armanti";"WR";"CAR"
"Edwards, Braylon";"WR";"NYJ"
"Edwards, Mike";"WR";"CLE"
"Edwards, Pat";"WR";"DET"
"Egnew, Michael";"TE";"MIA"
"Eifert, Tyler";"TE";"CIN"
"Eldridge, Brody";"TE";"CHI"
"Ellington, Andre";"RB";"ARI"
"Elliott, Kevin";"WR";"BUF"
"Ellison, Rhett";"TE";"MIN"
"Ertz, Zach";"TE";"PHI"
"Escobar, Gavin";"TE";"DAL"
"Eskridge, De'Leon";"RB";"JAC"
"Evans, Rashad";"WR";"ATL"
"Ewing, Bradie";"RB";"ATL"
"Fasano, Anthony";"TE";"K.C"
"Fauria, Joseph";"TE";"DET"
"Fayson, Jarred";"WR";"NOR"
"Feely, Jay";"K";"ARI"
"Fells, Daniel";"TE";"NWE"
"Fells, Darren";"TE";"SEA"
"Felton, Jerome";"RB";"MIN"
"Fiammetta, Tony";"RB";"CHI"
"Fields, Demetrius";"WR";"STL"
"Finley, Jermichael";"TE";"GNB"
"Fitzgerald, Larry";"WR";"ARI"
"Fitzpatrick, Ryan";"QB";"TEN"
"Flacco, Joe";"QB";"BAL"
"Fleener, Coby";"TE";"IND"
"Floyd, Malcom";"WR";"SDG"
"Floyd, Michael";"WR";"ARI"
"Flynn, Matt";"QB";"OAK"
"Foles, Nick";"QB";"PHI"
"Folk, Nick";"K";"NYJ"
"Forbath, Kai";"K";"WAS"
"Ford, Brandon";"TE";"NWE"
"Ford, Chase";"TE";"MIN"
"Ford, Jacoby";"WR";"OAK"
"Ford, Michael";"RB";"CHI"
"Forsett, Justin";"RB";"JAC"
"Forte, Matt";"RB";"CHI"
"Foster, Arian";"RB";"HOU"
"Franklin, Johnathan";"RB";"GNB"
"Freeman, Josh";"QB";"TAM"
"Fuller, Corey";"WR";"DET"
"Fuller, Jeff";"WR";"MIA"
"Furstenburg, Matt";"TE";"BAL"
"Gabbert, Blaine";"QB";"JAC"
"Gallarda, Tommy";"TE";"ATL"
"Ganaway, Terrance";"RB";"STL"
"Gano, Graham";"K";"CAR"
"Garcon, Pierre";"WR";"WAS"
"Gaskins, Kendall";"RB";"BUF"
"Gates, Antonio";"TE";"SDG"
"Gates, Clyde";"WR";"NYJ"
"Gerhart, Toby";"RB";"MIN"
"Gettis, David";"WR";"CAR"
"Gibson, Brandon";"WR";"MIA"
"Gill, Robert";"WR";"ARI"
"Gillett, Alex";"WR";"GNB"
"Gillislee, Mike";"RB";"MIA"
"Gilreath, David";"WR";"PIT"
"Ginn, Ted";"WR";"CAR"
"Givens, Chris";"WR";"NOR"
"Givens, Chris";"WR";"STL"
"Glennon, Mike";"QB";"TAM"
"Goard, Tyrone";"WR";"CIN"
"Golden, Brittan";"WR";"CHI"
"Gonzalez, Tony";"TE";"ATL"
"Goodman, Richard";"WR";"SDG"
"Goodwin, Marquise";"WR";"BUF"
"Gordon, Josh";"WR";"CLE"
"Gordon, Richard";"TE";"OAK"
"Gore, Frank";"RB";"SFO"
"Gostkowski, Stephen";"K";"NWE"
"Gottlieb, Alex";"TE";"ARI"
"Gould, Robbie";"K";"CHI"
"Gradkowski, Bruce";"QB";"PIT"
"Gragg, Chris";"TE";"BUF"
"Graham, Cameron";"TE";"STL"
"Graham, Garrett";"TE";"HOU"
"Graham, Jimmy";"TE";"NOR"
"Graham, Ray";"RB";"HOU"
"Graham, Shayne";"K";"CLE"
"Graham, T.J.";"WR";"BUF"
"Gray, Cyrus";"RB";"K.C"
"Gray, Jonas";"RB";"MIA"
"Gray, MarQueis";"TE";"SFO"
"Green, A.J.";"WR";"CIN"
"Green, Alex";"RB";"GNB"
"Green, Jared";"WR";"DAL"
"Green, Ladarius";"TE";"SDG"
"Green, Virgil";"TE";"DEN"
"Green-Ellis, BenJarvus";"RB";"CIN"
"Greene, Shonn";"RB";"TEN"
"Gresham, Jermaine";"TE";"CIN"
"Griffin III, Robert";"QB";"WAS"
"Griffin, John";"RB";"NYJ"
"Griffin, Ryan";"TE";"HOU"
"Griffin, Ryan";"QB";"NOR"
"Grimes, Jonathan";"RB";"JAC"
"Gronkowski, Chris";"RB";"SDG"
"Gronkowski, Dan";"TE";"CLE"
"Gronkowski, Rob";"TE";"NWE"
"Grossman, Rex";"QB";"WAS"
"Gurley, Tori";"WR";"CLE"
"Hagan, Derek";"WR";"TAM"
"Hakim, Saalim";"WR";"NOR"
"Hall, Chad";"WR";"SFO"
"Hamilton, Cobi";"WR";"CIN"
"Hammond, Frankie";"WR";"K.C"
"Hampton, Jewel";"RB";"SFO"
"Hanie, Caleb";"QB";"BAL"
"Hankerson, Leonard";"WR";"WAS"
"Hanna, James";"TE";"DAL"
"Harbor, Clay";"TE";"PHI"
"Hardesty, Montario";"RB";"CLE"
"Hardy, Kevin";"WR";"NYG"
"Harkey, Cory";"TE";"STL"
"Harnish, Chandler";"QB";"IND"
"Harper, Chris";"WR";"SEA"
"Harper, D.J.";"RB";"SFO"
"Harrell, Graham";"QB";"GNB"
"Harris, Demetrius";"TE";"K.C"
"Harris, DuJuan";"RB";"GNB"
"Harris, Dwayne";"WR";"DAL"
"Harrison, Mark";"WR";"NWE"
"Hartley, Garrett";"K";"NOR"
"Hartline, Brian";"WR";"MIA"
"Hartsock, Ben";"TE";"CAR"
"Harvey, Travis";"WR";"TEN"
"Harvin, Percy";"WR";"SEA"
"Hasselbeck, Matt";"QB";"IND"
"Hauschka, Steven";"K";"SEA"
"Havili, Stanley";"RB";"IND"
"Hawkins, Andrew";"WR";"CIN"
"Hawkins, Charles";"WR";"ARI"
"Hawkins, Lavelle";"WR";"NWE"
"Hazelton, Vidal";"WR";"NYJ"
"Helfet, Cooper";"TE";"SEA"
"Helmick, Andrew";"WR";"STL"
"Helu, Roy";"RB";"WAS"
"Hemingway, Junior";"WR";"K.C"
"Henderson, Devery";"WR";"WAS"
"Henery, Alex";"K";"PHI"
"Henne, Chad";"QB";"JAC"
"Herd, Greg";"WR";"SEA"
"Hermann, Mike";"QB";"SDG"
"Herron, Dan";"RB";"CIN"
"Hester, Devin";"WR";"CHI"
"Hester, Jacob";"RB";"DEN"
"Heyward-Bey, Darrius";"WR";"IND"
"Higgins, Mike";"TE";"NOR"
"Highsmith, Erik";"WR";"MIN"
"Hill, Josh";"TE";"NOR"
"Hill, Michael";"RB";"SDG"
"Hill, Shaun";"QB";"DET"
"Hill, Stephen";"WR";"NYJ"
"Hilliard, Lex";"RB";"NYJ"
"Hillis, Peyton";"RB";"TAM"
"Hillman, Ronnie";"RB";"DEN"
"Hilton, T.Y.";"WR";"IND"
"Hines, Quentin";"RB";"NWE"
"Hixon, Domenik";"WR";"CAR"
"Hoese, Jon";"RB";"OAK"
"Hogan, Chris";"WR";"BUF"
"Holliday, Trindon";"WR";"DEN"
"Holmes, Andre";"WR";"OAK"
"Holmes, Santonio";"WR";"NYJ"
"Hoomanawanui, Michael";"TE";"NWE"
"Hopkins, DeAndre";"WR";"HOU"
"Hopkins, Dustin";"K";"BUF"
"Horne, Jeremy";"WR";"NYG"
"Housler, Rob";"TE";"ARI"
"Hoyer, Brian";"QB";"CLE"
"Hrapmann, Danny";"K";"PIT"
"Hunter, Justin";"WR";"TEN"
"Hunter, Kendall";"RB";"SFO"
"Hynoski, Henry";"RB";"NYG"
"Igwenagu, Emil";"RB";"PHI"
"Ikharo, Taulib";"WR";"CAR"
"Ingram, Mark";"RB";"NOR"
"Ivory, Chris";"RB";"NYJ"
"Jackson, Brandon";"RB";"CLE"
"Jackson, DeSean";"WR";"PHI"
"Jackson, Fred";"RB";"BUF"
"Jackson, Jerrell";"WR";"CHI"
"Jackson, Marcus";"WR";"ATL"
"Jackson, Steven";"RB";"ATL"
"Jackson, Tarvaris";"QB";"SEA"
"Jackson, Vincent";"WR";"TAM"
"Jacobs, Chuck";"WR";"SFO"
"James, LaMichael";"RB";"SFO"
"James, Mike";"RB";"TAM"
"Jamison, Jawan";"RB";"WAS"
"Janikowski, Sebastian";"K";"OAK"
"Jean, Lestar";"WR";"HOU"
"Jefferson, D.C.";"TE";"ARI"
"Jeffery, Alshon";"WR";"CHI"
"Jenkins, A.J.";"WR";"SFO"
"Jenkins, Greg";"WR";"OAK"
"Jenkins, Michael";"WR";"NWE"
"Jenkins, Tim";"QB";"STL"
"Jennings, Greg";"WR";"MIN"
"Jennings, Rashad";"RB";"OAK"
"Jernigan, Jerrel";"WR";"NYG"
"Johnson, Andre";"WR";"HOU"
"Johnson, Austin";"RB";"NOR"
"Johnson, Calvin";"WR";"DET"
"Johnson, Charles";"WR";"GNB"
"Johnson, Chris";"RB";"TEN"
"Johnson, Damaris";"WR";"PHI"
"Johnson, Darius";"WR";"ATL"
"Johnson, David";"TE";"PIT"
"Johnson, Dennis";"RB";"HOU"
"Johnson, Jeremiah";"RB";"DEN"
"Johnson, Jerry";"WR";"TAM"
"Johnson, Josh";"QB";"CIN"
"Johnson, Nick";"WR";"STL"
"Johnson, Quinn";"RB";"TEN"
"Johnson, Steve";"WR";"BUF"
"Johnson, Will";"RB";"PIT"
"Jones, Dominique";"TE";"IND"
"Jones, Felix";"RB";"PHI"
"Jones, Greg B.";"RB";"HOU"
"Jones, Jacoby";"WR";"BAL"
"Jones, James";"WR";"GNB"
"Jones, Julio";"WR";"ATL"
"Jones, Landry";"QB";"PIT"
"Jones, Marvin";"WR";"CIN"
"Jones-Drew, Maurice";"RB";"JAC"
"Juszczyk, Kyle";"RB";"BAL"
"Kaepernick, Colin";"QB";"SFO"
"Kafka, Mike";"QB";"JAC"
"Karim, Deji";"RB";"HOU"
"Kasa, Nick";"TE";"OAK"
"Katz, Ryan";"QB";"DEN"
"Kaufman, Brandon";"WR";"BUF"
"Kearse, Jermaine";"WR";"SEA"
"Keenum, Case";"QB";"HOU"
"Kelce, Travis";"TE";"K.C"
"Keller, Dustin";"TE";"MIA"
"Kelley, Jeremy";"WR";"IND"
"Kendricks, Lance";"TE";"STL"
"Kerley, Jeremy";"WR";"NYJ"
"Kettani, Eric";"RB";"WAS"
"King, Jeff";"TE";"ARI"
"King, Tavarres";"WR";"DEN"
"Kinne, G.J.";"QB";"PHI"
"Kolb, Kevin";"QB";"BUF"
"Kuhn, John";"RB";"GNB"
"LaFell, Brandon";"WR";"CAR"
"Lacy, Eddie";"RB";"GNB"
"Lane, Jorvorskie";"RB";"MIA"
"Lattimore, Marcus";"RB";"SFO"
"Lawrence, Kendial";"RB";"DAL"
"Lawson, Javone";"WR";"ARI"
"Lemon, Alec";"WR";"HOU"
"Lenz, Josh";"WR";"CHI"
"Leonard, Brent";"WR";"NOR"
"Leonard, Brian";"RB";"TAM"
"Leonhardt, Brian";"TE";"OAK"
"Leshoure, Mikel";"RB";"DET"
"Lewis, Dion";"RB";"CLE"
"Lewis, Lance";"WR";"WAS"
"Lewis, Marcedes";"TE";"JAC"
"Lewis, Thad";"QB";"DET"
"Lindell, Rian";"K";"BUF"
"Lindley, Ryan";"QB";"ARI"
"Line, Zach";"RB";"MIN"
"Lineberry, Morgan";"K";"CAR"
"Little, Greg";"WR";"CLE"
"Locker, Jake";"QB";"TEN"
"Lockette, Ricardo";"WR";"SFO"
"Lorig, Erik";"RB";"TAM"
"Luck, Andrew";"QB";"IND"
"Lutzenkirchen, Philip";"TE";"STL"
"Lynch, Marshawn";"RB";"SEA"
"Maclin, Jeremy";"WR";"PHI"
"Maehl, Jeff";"WR";"HOU"
"Mallett, Ryan";"QB";"NWE"
"Maltos, Jose Carlos";"K";"NOR"
"Maneri, Steve";"TE";"CHI"
"Manning, Eli";"QB";"NYG"
"Manning, Peyton";"QB";"DEN"
"Manningham, Mario";"WR";"SFO"
"Manuel, EJ";"QB";"BUF"
"Marecic, Owen";"RB";"CLE"
"Mariani, Marc";"WR";"TEN"
"Marshall, Brandon";"WR";"CHI"
"Marshall, Cameron";"RB";"MIA"
"Marshall, Victor";"TE";"SEA"
"Martin, Charly";"WR";"SFO"
"Martin, Doug";"RB";"TAM"
"Martin, Keshawn";"WR";"HOU"
"Massaquoi, Mohamed";"WR";"JAC"
"Mastrud, Jeron";"TE";"OAK"
"Mathews, Ryan";"RB";"SDG"
"Matthews, Rishard";"WR";"MIA"
"Maysonet, Miguel";"RB";"CLE"
"McClain, Le'Ron";"RB";"SDG"
"McCluster, Dexter";"WR";"K.C"
"McCown, Josh";"QB";"CHI"
"McCown, Luke";"QB";"NOR"
"McCoy, Anthony";"TE";"SEA"
"McCoy, Colt";"QB";"SFO"
"McCoy, Jamie";"TE";"PIT"
"McCoy, LeSean";"RB";"PHI"
"McDonald, Vance";"TE";"SFO"
"McDuffie, Quincy";"WR";"DEN"
"McElroy, Greg";"QB";"NYJ"
"McFadden, Darren";"RB";"OAK"
"McGee, Stephen";"QB";"HOU"
"McGloin, Matthew";"QB";"OAK"
"McGrath, Sean";"TE";"SEA"
"McGuffie, Sam";"WR";"OAK"
"McKenzie, Cole";"WR";"JAC"
"McKnight, Joe";"RB";"NYJ"
"McManus, Brandon";"K";"IND"
"McNeal, Curtis";"RB";"PIT"
"McNeill, Mike";"TE";"STL"
"McNutt, Marvin";"WR";"MIA"
"Meachem, Robert";"WR";"SDG"
"Meggett, Davin";"RB";"IND"
"Mellette, Aaron";"WR";"BAL"
"Mendenhall, Rashard";"RB";"ARI"
"Michael, Christine";"RB";"SEA"
"Miles, Jamal";"WR";"JAC"
"Miller, Bruce";"RB";"SFO"
"Miller, Gabe";"TE";"CHI"
"Miller, Heath";"TE";"PIT"
"Miller, Kyle";"TE";"MIA"
"Miller, Lamar";"RB";"MIA"
"Miller, Steven";"RB";"DET"
"Miller, Zach";"TE";"SEA"
"Miller, Zach";"TE";"TAM"
"Milton, Keavon";"TE";"NOR"
"Mitchell, Carlton";"WR";"TAM"
"Moe, T.J.";"WR";"NWE"
"Moeaki, Tony";"TE";"K.C"
"Momah, Ifeanyi";"WR";"PHI"
"Mooney, Collin";"RB";"TEN"
"Moore, Dan";"RB";"IND"
"Moore, Denarius";"WR";"OAK"
"Moore, Kashif";"WR";"PIT"
"Moore, Kellen";"QB";"DET"
"Moore, Lance";"WR";"NOR"
"Moore, Marlon";"WR";"SFO"
"Moore, Martel";"WR";"ATL"
"Moore, Matt";"QB";"MIA"
"Moreno, Knowshon";"RB";"DEN"
"Morgan, Joe";"WR";"NOR"
"Morgan, Josh";"WR";"WAS"
"Morris, Alfred";"RB";"WAS"
"Moss, Dale";"WR";"CAR"
"Moss, Santana";"WR";"WAS"
"Moye, Derek";"WR";"PIT"
"Mulligan, Matthew";"TE";"GNB"
"Murphy, Louis";"WR";"NYG"
"Murphy, Will";"WR";"PHI"
"Murray, DeMarco";"RB";"DAL"
"Murray, Latavius";"RB";"OAK"
"Myers, Brandon";"TE";"NYG"
"Nassib, Ryan";"QB";"NYG"
"Nelson, David";"WR";"CLE"
"Nelson, Jordy";"WR";"GNB"
"Newsome, Jamar";"WR";"K.C"
"Newton, Cam";"QB";"CAR"
"Nicks, Hakeem";"WR";"NYG"
"Nissley, Adam";"TE";"ATL"
"Noble, Danny";"TE";"TAM"
"Norwood, Jordan";"WR";"CLE"
"Novak, Nick";"K";"SDG"
"Nugent, Mike";"K";"CIN"
"Nwachukwu, Uzoma";"WR";"HOU"
"Obomanu, Ben";"WR";"NYJ"
"Ogbonnaya, Chris";"RB";"CLE"
"Ogbuehi, Emmanuel";"TE";"WAS"
"Ogletree, Kevin";"WR";"TAM"
"Olawale, Jamize";"RB";"OAK"
"Olsen, Greg";"TE";"CAR"
"Onobun, Fendi";"TE";"CHI"
"Opurum, Toben";"RB";"K.C"
"Orlovsky, Dan";"QB";"TAM"
"Orton, Kyle";"QB";"DAL"
"Osgood, Kassim";"WR";"SFO"
"Osweiler, Brock";"QB";"DEN"
"Otten, Ryan";"TE";"JAC"
"Owens, Montell";"RB";"DET"
"Owusu, Chris";"WR";"TAM"
"Page, Eric";"WR";"TAM"
"Painter, Curtis";"QB";"NYG"
"Palmer, Carson";"QB";"ARI"
"Palmer, Michael";"TE";"SEA"
"Palmer, Nathan";"WR";"IND"
"Palmer, Tobais";"WR";"JAC"
"Pantale, Chris";"TE";"NYJ"
"Parker, Preston";"WR";"NOR"
"Parmele, Jalen";"RB";"TEN"
"Pascoe, Bear";"TE";"NYG"
"Patterson, Cordarrelle";"WR";"MIN"
"Patton, Quinton";"WR";"SFO"
"Paul, Niles";"TE";"WAS"
"Paulsen, Logan";"TE";"WAS"
"Paulson, David";"TE";"PIT"
"Pead, Isaiah";"RB";"STL"
"Pease, Angelo";"RB";"GNB"
"Peerman, Cedric";"RB";"CIN"
"Peterson, Adrian";"RB";"MIN"
"Pettigrew, Brandon";"TE";"DET"
"Pettis, Austin";"WR";"STL"
"Phillips, John";"TE";"SDG"
"Pierce, Bernard";"RB";"BAL"
"Pilares, Kealoha";"WR";"CAR"
"Pitta, Dennis";"TE";"BAL"
"Polk, Chris";"RB";"PHI"
"Ponder, Christian";"QB";"MIN"
"Poole, Tauren";"RB";"CAR"
"Posey, DeVier";"WR";"HOU"
"Potter, John";"K";"WAS"
"Potter, Zach";"TE";"STL"
"Powell, Bilal";"RB";"NYJ"
"Prater, Matt";"K";"DEN"
"Pressley, Chris";"RB";"CIN"
"Preston, Michael";"WR";"TEN"
"Price, Taylor";"WR";"JAC"
"Prince, Colby";"TE";"STL"
"Pryor, Lonnie";"RB";"JAC"
"Pryor, Terrelle";"QB";"OAK"
"Quarless, Andrew";"TE";"GNB"
"Quick, Brian";"WR";"STL"
"Quinn, Brady";"QB";"SEA"
"Quinn, Richard";"TE";"CIN"
"Radway, Raymond";"WR";"STL"
"Rainey, Bobby";"RB";"BAL"
"Randle, Bradley";"RB";"MIN"
"Randle, Joseph";"RB";"DAL"
"Randle, Rueben";"WR";"NYG"
"Redman, Isaac";"RB";"PIT"
"Reece, Marcel";"RB";"OAK"
"Reed, David";"WR";"BAL"
"Reed, Jordan";"TE";"WAS"
