"Player";"Position";"Team"
"Fleury, Marc-Andre";"G";"PIT"
"Foster, Brian";"G";"FLA"
"Garon, Mathieu";"G";"TAM"
"Giguere, Jean-Sebastien";"G";"COL"
"Greiss, Thomas";"G";"SJS"
"Gustavsson, Jonas";"G";"TOR"
"Hackett, Matt";"G";"MIN"
"Halak, Jaroslav";"G";"STL"
"Harding, Josh";"G";"MIN"
"Hedberg, Johan";"G";"NJD"
"Hiller, Jonas";"G";"ANA"
"Holtby, Braden";"G";"WAS"
"Howard, Jimmy";"G";"DET"
"Irving, Leland";"G";"CGY"
"Johnson, Brent";"G";"PIT"
"Karlsson, Henrik";"G";"SJS"
"Khabibulin, Nikolai";"G";"EDM"
"Kinkaid, Keith";"G";"NJD"
"Kiprusoff, Miikka";"G";"CGY"
"LaBarbera, Jason";"G";"PHO"
"Lack, Eddie";"G";"VAN"
"Lehner, Robin";"G";"OTT"
"Lehtonen, Kari";"G";"DAL"
"Lindback, Anders";"G";"NSH"
"Lundqvist, Henrik";"G";"NYR"
"Luongo, Roberto";"G";"VAN"
"MacDonald, Joey";"G";"DET"
"MacIntyre, Drew";"G";"BUF"
"Mannino, Peter";"G";"WPG"
"Markstrom, Jacob";"G";"FLA"
"Mason, Chris";"G";"WPG"
"Mason, Steve";"G";"CBS"
"McElhinney, Curtis";"G";"PHO"
"Miller, Ryan";"G";"BUF"
"Montoya, Al";"G";"NYI"
"Murphy, Mike";"G";"CAR"
"Nabokov, Evgeni";"G";"NYI"
"Neuvirth, Michal";"G";"WAS"
"Niemi, Antti";"G";"SJS"
"Niittymaki, Antero";"G";"SJS"
"Nilsson, Anders";"G";"NYI"
"Pavelec, Ondrej";"G";"WPG"
"Peters, Justin";"G";"CAR"
"Pogge, Justin";"G";"PHO"
"Poulin, Kevin";"G";"NYI"
"Price, Carey";"G";"MTL"
"Quick, Jonathan";"G";"LAK"
"Rask, Tuukka";"G";"BOS"
"Raycroft, Andrew";"G";"DAL"
"Reimer, James";"G";"TOR"
"Rinne, Pekka";"G";"NSH"
"Roloson, Dwayne";"G";"TAM"
"Sabourin, Dany";"G";"WAS"
"Salak, Alexander";"G";"CHI"
"Sanford, Curtis";"G";"CBS"
"Sateri, Harri";"G";"SJS"
"Schneider, Cory";"G";"VAN"
"Scrivens, Ben";"G";"TOR"
"Smith, Jeremy";"G";"NSH"
"Smith, Mike";"G";"PHO"
"Talbot, Cam";"G";"NYR"
"Tarkki, Iiro";"G";"ANA"
"Theodore, Jose";"G";"FLA"
"Thomas, Tim";"G";"BOS"
"Varlamov, Semyon";"G";"COL"
"Vokoun, Tomas";"G";"WAS"
"Ward, Cam";"G";"CAR"
"White, Jordan";"G";"SJS"
"York, Allen";"G";"CBS"
"Zatkoff, Jeff";"G";"LAK"
"Smith-Pelly, Devante";"RW";"ANA"
"Ellis, Dan";"G";"ANA"
"Spooner, Ryan";"C";"BOS"
"Persson, Dennis";"D";"BUF"
"Ryan, Michael";"C";"BUF"
"Schiestel, Drew";"D";"BUF"
"Moss, David";"RW";"CGY"
"Johnsson, Kim";"D";"CHI"
"Beach, Kyle";"C";"CHI"
"Hishon, Joey";"C";"COL"
"Markov, Andrei";"D";"MTL"
"Frazee, Jeff";"G";"NJD"
"Frolov, Alexander";"LW";"NYR"
"Drury, Chris";"LW";"NYR"
"Leclaire, Pascal";"G";"OTT"
"Wiercioch, Patrick";"D";"OTT"
"Nylander, Michael";"C";"PHI"
"Pronger, Chris";"D";"PHI"
"Laperriere, Ian";"C";"PHI"
"Betts, Blair";"C";"PHI"
"Veilleux, Kevin";"C";"PIT"
"Crosby, Sidney";"C";"PIT"
"Marcou, James";"RW";"SJS"
"Lucia, Tony";"LW";"SJS"
"Stalock, Alex";"C";"SJS"
"Ranger, Paul";"D";"TAM"
"Fadden, Mitch";"C";"TAM"
"Jackson, Scott";"D";"TAM"
"Lashoff, Matt";"D";"TOR"
"Ellington, Taylor";"D";"VAN"
"Volpatti, Aaron";"LW";"VAN"
"Poti, Tom";"D";"WAS"
"Green, Mike";"D";"WAS"
